Experiment parameters :
Instruction;1. Full speed
Block number;5
D screen value (in mm);150.000000
D screen value (in pixels);564.705882
DC Gain;1.000000
Duration (in s);0
Screen offset (in mm);95
Tablet offset (in mm);42
Tablet start line (in dots);4156
Tablet target line (in dots);19000
Screen start line (pixels);357

Time (in s);X tablet (in dots);Y tablet (in dots);X screen (mm);Pressure;TiltX;TiltY;Distance;Stylus;Upper Button;Lower Button;Puck Left Button;Puck Right Button;Puck Wheel;Puck Wheel Up;Puck Wheel Down;Puck Extra Left;Puck Extra Right;X screen (pixels);X screen corrected (mm)
0.90317608;4322;14212;1;165;95;121;0;14;0;0;0;16;8;1;0;32;64;6.94824765;1.673753
0.90716508;4306;14210;1;163;95;121;3;14;0;0;0;16;8;1;0;32;64;6.33957079;1.512073
0.92314008;4294;14211;1;161;94;120;3;14;0;0;0;16;8;0;0;32;64;5.88306315;1.390814
0.92716408;4281;14213;1;173;94;120;0;14;0;0;0;16;8;0;0;32;64;5.38851320;1.259449
0.94314008;4260;14212;1;195;94;120;2;14;0;0;0;16;8;0;0;32;64;4.58962483;1.047244
0.94716408;4237;14211;0;206;94;120;0;14;0;0;0;16;8;0;0;32;64;3.71465184;0.814829
0.96313908;4217;14211;0;307;94;120;2;14;0;0;0;16;8;0;0;32;64;2.95380577;0.612730
0.96716408;4196;14213;0;319;94;120;1;14;0;0;0;16;8;0;0;32;64;2.15491740;0.400525
0.98313908;4168;14212;0;326;94;120;0;14;0;0;0;16;8;0;0;32;64;1.08973290;0.117585
0.98717208;4146;14213;0;339;93;120;4;14;0;0;0;16;8;0;0;32;64;0.25280222;-0.104724
1.00330708;4123;14216;0;360;93;120;3;14;0;0;0;16;8;0;0;32;64;-0.62217076;-0.337139
1.00716708;4100;14215;0;381;93;119;2;14;0;0;4;16;0;1;2;32;64;-1.49714374;-0.569554
1.02314008;4073;14214;0;400;93;119;0;14;0;0;4;16;0;1;2;32;64;-2.52428593;-0.842388
1.02716608;4045;14217;-1;412;93;119;1;14;0;0;4;16;0;1;2;32;64;-3.58947043;-1.125328
1.04314108;4021;14220;-1;443;93;119;3;14;0;0;4;16;0;1;2;32;64;-4.50248572;-1.367848
1.04716508;3995;14219;-1;469;93;119;2;14;0;0;4;16;0;1;2;32;64;-5.49158561;-1.630577
1.06314008;3988;14222;-1;549;93;119;0;14;0;0;4;16;0;1;2;32;64;-5.75788174;-1.701312
1.06716608;3993;14224;-1;560;93;119;4;14;0;0;4;16;0;1;2;32;64;-5.56767022;-1.650787
1.08313908;3990;14223;-1;583;93;118;0;14;0;0;4;16;0;0;2;32;64;-5.68179713;-1.681102
1.08716108;3991;14222;-1;601;93;118;6;14;0;0;4;16;0;0;2;32;64;-5.64375482;-1.670997
1.10313908;3996;14226;-1;613;92;118;5;14;0;0;4;16;0;0;2;32;64;-5.45354331;-1.620472
1.10716808;3997;14224;-1;611;92;117;1;14;0;0;4;16;0;1;0;32;64;-5.41550100;-1.610367
1.12314308;3999;14223;-1;620;92;117;2;14;0;0;4;16;0;1;0;32;64;-5.33941640;-1.590157
1.12716708;4003;14225;-1;631;92;117;7;14;0;0;4;16;0;1;0;32;64;-5.18724718;-1.549738
1.14314108;4013;14228;-1;647;91;117;7;14;0;0;4;16;0;1;0;32;64;-4.80682415;-1.448688
1.14716508;4011;14225;-1;654;91;117;6;14;0;0;4;16;0;1;0;32;64;-4.88290875;-1.468898
