"Experiment parameters :";;;;;;;;;;;;;;;;;;;
"Instruction";"75% speed / 25% accuracy";;;;;;;;;;;;;;;;;;
"Block number";3;;;;;;;;;;;;;;;;;;
"D screen value (in mm)";150;;;;;;;;;;;;;;;;;;
"D screen value (in pixels)";564.705882;;;;;;;;;;;;;;;;;;
"DC Gain";1;;;;;;;;;;;;;;;;;;
"Duration (in s)";0;;;;;;;;;;;;;;;;;;
"Screen offset (in mm)";95;;;;;;;;;;;;;;;;;;
"Tablet offset (in mm)";39;;;;;;;;;;;;;;;;;;
"Tablet start line (in dots)";3859;;;;;;;;;;;;;;;;;;
"Tablet target line (in dots)";18703;;;;;;;;;;;;;;;;;;
"Screen start line (pixels)";357;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
"Time (in s)";"X tablet (in dots)";"Y tablet (in dots)";"X screen (mm)";"Pressure";"TiltX";"TiltY";"Distance";"Stylus";"Upper Button";"Lower Button";"Puck Left Button";"Puck Right Button";"Puck Wheel";"Puck Wheel Up";"Puck Wheel Down";"Puck Extra Left";"Puck Extra Right";"X screen (pixels)";"X screen corrected (mm)"
2.70932201;3838;14411;0;1023;92;92;6;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
2.71732701;3838;14413;0;1023;92;92;4;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
2.72931601;3839;14414;0;1023;91;92;2;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
2.73732201;3837;14411;0;1023;91;92;7;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
2.74932301;3837;14413;0;1023;91;92;5;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
2.75731601;3839;14416;0;1023;91;92;5;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
2.76932301;3837;14410;0;1023;91;92;0;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
2.77731501;3838;14412;0;1023;91;92;5;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
2.78932201;3841;14417;0;1023;91;92;5;14;0;0;4;16;8;0;0;0;64;-0.05598271;-0.186745
2.79731601;3837;14413;0;1023;91;92;1;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
2.80932201;3838;14413;0;1023;91;92;6;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
2.81705001;3839;14413;0;1023;92;92;7;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
2.82932201;3836;14411;0;1023;92;92;0;14;0;0;4;16;8;0;0;0;64;-0.24619423;-0.23727
2.83732301;3836;14410;0;1023;92;92;4;14;0;0;4;16;8;0;0;0;64;-0.24619423;-0.23727
2.84932201;3837;14413;0;1023;92;92;6;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
2.85731701;3838;14413;0;1023;92;92;2;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
2.86932501;3837;14408;0;1023;92;92;5;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
2.87731701;3836;14413;0;1023;92;92;1;14;0;0;4;16;8;0;0;0;64;-0.24619423;-0.23727
2.88932201;3839;14412;0;1023;92;92;6;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
2.89731701;3839;14409;0;1023;92;92;5;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
2.90932401;3838;14412;0;1023;92;92;4;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
2.91732601;3839;14412;0;1023;92;92;4;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
2.92931501;3837;14409;0;1023;92;92;2;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
2.93732301;3839;14411;0;1023;92;92;5;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
2.94932301;3839;14413;0;1023;92;92;7;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
2.95731801;3838;14409;0;1023;92;92;4;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
2.96932701;3836;14410;0;1023;92;92;7;14;0;0;4;16;8;0;0;0;64;-0.24619423;-0.23727
2.97731601;3840;14413;0;1023;92;92;5;14;0;0;4;16;8;0;0;0;64;-0.09402501;-0.19685
2.98932401;3838;14409;0;1023;92;92;3;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
2.99731701;3839;14410;0;1023;92;92;7;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
3.00932301;3839;14412;0;1023;92;92;6;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
3.01732601;3839;14411;0;1023;92;92;3;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
3.02931701;3836;14409;0;1023;92;92;6;14;0;0;4;16;8;0;0;0;64;-0.24619423;-0.23727
3.03732401;3837;14410;0;1023;92;92;6;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
3.04932501;3841;14412;0;1023;92;92;7;14;0;0;4;16;8;0;0;0;64;-0.05598271;-0.186745
3.05731801;3839;14410;0;1023;92;92;7;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
3.06933901;3838;14412;0;1023;92;92;5;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
3.07731801;3839;14413;0;1023;92;92;7;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
3.08932501;3838;14410;0;1023;92;92;6;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
3.09731601;3838;14412;0;1023;92;92;5;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
3.10932401;3840;14415;0;1023;92;92;7;14;0;0;4;16;8;0;0;0;64;-0.09402501;-0.19685
3.11732701;3839;14414;0;1023;92;92;0;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
3.12931801;3837;14415;0;1023;92;92;4;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
3.13732401;3839;14417;0;1023;92;92;1;14;0;0;4;16;8;0;0;0;64;-0.13206732;-0.206955
3.14932501;3835;14413;0;1023;92;92;2;14;0;0;4;16;8;0;0;0;64;-0.28423653;-0.247375
3.15731901;3837;14414;0;1023;92;92;2;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
3.16932801;3835;14414;0;1023;92;93;3;14;0;0;4;16;8;1;0;0;64;-0.28423653;-0.247375
3.17732201;3836;14412;0;1023;91;93;3;14;0;0;4;16;8;1;0;0;64;-0.24619423;-0.23727
3.18932901;3837;14411;0;1023;91;93;1;14;0;0;4;16;8;1;0;0;64;-0.20815192;-0.227165
3.19731801;3839;14415;0;1023;91;93;0;14;0;0;4;16;8;1;0;0;64;-0.13206732;-0.206955
3.20932501;3838;14414;0;1023;91;93;0;14;0;0;4;16;8;1;0;0;64;-0.17010962;-0.21706
3.21732701;3836;14411;0;1023;91;93;3;14;0;0;4;16;8;1;0;0;64;-0.24619423;-0.23727
3.22931801;3839;14412;0;1023;91;93;0;14;0;0;4;16;8;1;0;0;64;-0.13206732;-0.206955
3.23732501;3838;14415;0;1023;91;93;2;14;0;0;4;16;8;1;0;0;64;-0.17010962;-0.21706
3.24932501;3839;14409;0;1023;91;93;1;14;0;0;4;16;8;1;0;0;64;-0.13206732;-0.206955
3.25731801;3836;14411;0;1023;91;93;3;14;0;0;4;16;8;1;0;0;64;-0.24619423;-0.23727
3.26932701;3841;14414;0;1023;91;93;4;14;0;0;4;16;8;1;0;0;64;-0.05598271;-0.186745
3.27731801;3838;14409;0;1023;91;93;2;14;0;0;4;16;8;1;0;0;64;-0.17010962;-0.21706
3.28932501;3837;14413;0;1023;91;92;4;14;0;0;4;16;8;0;0;0;64;-0.20815192;-0.227165
3.29731901;3840;14415;0;1023;91;92;1;14;0;0;4;16;8;0;0;0;64;-0.09402501;-0.19685
3.30932801;3836;14411;0;1023;91;92;3;14;0;0;4;16;8;0;0;0;64;-0.24619423;-0.23727
3.31732701;3838;14412;0;1023;91;92;5;14;0;0;4;16;8;0;0;0;64;-0.17010962;-0.21706
3.32931701;3840;14414;0;1023;91;93;5;14;0;0;4;16;8;1;0;0;64;-0.09402501;-0.19685
3.33732701;3839;14413;0;1023;91;93;1;14;0;0;4;16;8;1;0;0;64;-0.13206732;-0.206955
3.34932601;3839;14411;0;1023;91;93;1;14;0;0;4;16;8;1;0;0;64;-0.13206732;-0.206955
3.35732101;3839;14414;0;1023;91;93;5;14;0;0;4;16;8;1;0;0;64;-0.13206732;-0.206955
3.36932601;3838;14413;0;1023;91;93;2;14;0;0;4;16;8;1;0;0;64;-0.17010962;-0.21706
3.37731901;3837;14410;0;1023;91;93;2;14;0;0;4;16;8;1;0;0;64;-0.20815192;-0.227165
3.38932501;3838;14411;0;1023;91;93;5;14;0;0;4;16;8;1;0;0;64;-0.17010962;-0.21706
3.39731901;3838;14414;0;1023;91;93;2;14;0;0;4;16;8;1;0;0;64;-0.17010962;-0.21706
3.40932801;3838;14409;0;1023;91;93;0;14;0;0;4;16;8;1;0;0;64;-0.17010962;-0.21706
3.41732801;3838;14411;0;1023;91;93;3;14;0;0;4;16;8;1;0;0;64;-0.17010962;-0.21706
3.42931901;3839;14414;0;1023;91;93;3;14;0;0;4;16;8;1;0;0;64;-0.13206732;-0.206955
3.43732701;3839;14408;0;1023;91;93;0;14;0;0;4;16;8;1;0;0;64;-0.13206732;-0.206955
3.44932601;3838;14413;0;1023;92;93;3;14;0;0;4;16;8;1;0;0;64;-0.17010962;-0.21706
3.45732201;3840;14414;0;1023;92;93;2;14;0;0;4;16;8;1;0;0;64;-0.09402501;-0.19685
