Experiment parameters :;;;;;;;;;;;;;;;;;;;;;PARAMETRES;;;;
Instruction;Be as precise as possible;;;;;;;;;;;;;;;;;;;;tablet offset;;;;dots
Block number;4;;;;;;;;;;;;;;;;;;;;tablet target;;;;dots
D screen value (in mm);150;;;;;;;;;;;;;;;;;;;;screen offset;;;;pixels
D screen value (in pixels);564.705882;;;;;;;;;;;;;;;;;;;;screen target;;;;pixels
DC Gain;1;;;;;;;;;;;;;;;;;;;;;;;;
Duration (in s);0;;;;;;;;;;;;;;;;;;;;;;;;
Screen offset (in mm);95;;;;;;;;;;;;;;;;;;;;;;;;
Tablet offset (in mm);39;;;;;;;;;;;;;;;;;;;;;;;;
Tablet start line (in dots);3859;;;;;;;;;;;;;;;;;;;;;;;;
Tablet target line (in dots);18703;;;;;;;;;;;;;;;;;;;;;;;;
Screen start line (pixels);357;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Time (in s);X tablet (in dots);Y tablet (in dots);X screen (mm);Pressure;TiltX;TiltY;Distance;Stylus;Upper Button;Lower Button;Puck Left Button;Puck Right Button;Puck Wheel;Puck Wheel Up;Puck Wheel Down;Puck Extra Left;Puck Extra Right;X screen (pixels);X screen corrected (mm);;;;;;
2.72528789;3860;14399;0;1006;94;87;0;14;0;0;4;16;0;1;2;0;64;0.66682106;0.005249;;;;;;
2.73329189;3859;14397;0;1010;94;87;15;14;0;0;4;16;0;1;2;0;64;0.62877876;-0.004856;;;;;;
2.74530089;3859;14397;0;1015;94;87;3;14;0;0;4;16;0;1;2;0;64;0.62877876;-0.004856;;;;;;
2.75728789;3860;14400;0;1016;94;87;2;14;0;0;4;16;0;1;2;0;64;0.66682106;0.005249;;;;;;
2.76529389;3860;14397;0;1017;94;87;12;14;0;0;4;16;0;1;2;0;64;0.66682106;0.005249;;;;;;
2.77729289;3861;14397;0;1017;94;87;15;14;0;0;4;16;0;1;2;0;64;0.70486336;0.015354;;;;;;
2.78528889;3863;14400;0;1017;94;87;13;14;0;0;4;16;0;1;2;0;64;0.78094797;0.035564;;;;;;
2.79729589;3860;14396;0;1020;94;87;15;14;0;0;4;16;0;1;2;0;64;0.66682106;0.005249;;;;;;
2.80528789;3861;14396;0;1023;93;87;12;14;0;0;4;16;0;1;2;0;64;0.70486336;0.015354;;;;;;
2.81729689;3860;14398;0;1023;93;87;12;14;0;0;4;16;0;1;2;0;64;0.66682106;0.005249;;;;;;
2.82528889;3862;14399;0;1023;93;87;13;14;0;0;4;16;0;1;2;0;64;0.74290567;0.025459;;;;;;
2.83729389;3859;14395;0;1023;93;87;15;14;0;0;4;16;0;1;2;0;64;0.62877876;-0.004856;;;;;;
2.84529289;3861;14398;0;1023;93;87;13;14;0;0;4;16;0;1;2;0;64;0.70486336;0.015354;;;;;;
2.85728889;3863;14401;0;1023;93;87;12;14;0;0;4;16;0;1;2;0;64;0.78094797;0.035564;;;;;;
2.86529489;3862;14398;0;1023;93;87;13;14;0;0;4;16;0;1;2;0;64;0.74290567;0.025459;;;;;;
2.87729489;3861;14399;0;1023;93;87;13;14;0;0;4;16;0;1;2;0;64;0.70486336;0.015354;;;;;;
2.88528889;3865;14403;0;1021;93;87;12;14;0;0;4;16;0;1;2;0;64;0.85703258;0.055774;;;;;;
2.89729489;3862;14398;0;1020;93;87;12;14;0;0;4;16;0;1;2;0;64;0.74290567;0.025459;;;;;;
2.90528889;3861;14401;0;1020;93;87;14;14;0;0;4;16;0;1;2;0;64;0.70486336;0.015354;;;;;;
2.91729489;3863;14402;0;1022;93;87;13;14;0;0;4;16;0;1;2;0;64;0.78094797;0.035564;;;;;;
2.92528789;3860;14403;0;1023;93;87;12;14;0;0;4;16;0;1;2;0;64;0.66682106;0.005249;;;;;;
2.93729489;3860;14400;0;1023;93;87;14;14;0;0;4;16;0;1;2;0;64;0.66682106;0.005249;;;;;;
2.94529489;3861;14402;0;1023;93;87;14;14;0;0;4;16;0;1;2;0;64;0.70486336;0.015354;;;;;;
2.95728889;3861;14402;0;1023;93;87;15;14;0;0;4;16;0;1;2;0;64;0.70486336;0.015354;;;;;;
2.96529389;3861;14398;0;1023;92;87;15;14;0;0;4;16;0;1;2;0;64;0.70486336;0.015354;;;;;;
2.97729689;3858;14401;0;1023;92;87;14;14;0;0;4;16;0;1;2;0;64;0.59073645;-0.014961;;;;;;
2.98529089;3860;14403;0;1023;92;87;14;14;0;0;4;16;0;1;2;0;64;0.66682106;0.005249;;;;;;
2.99729489;3856;14401;0;1023;92;87;14;14;0;0;4;16;0;1;2;0;64;0.51465184;-0.035171;;;;;;
3.00528889;3858;14401;0;1023;92;87;14;14;0;0;4;16;0;1;2;0;64;0.59073645;-0.014961;;;;;;
3.01729289;3859;14403;0;1023;92;87;13;14;0;0;4;16;0;1;2;0;64;0.62877876;-0.004856;;;;;;
3.02528889;3858;14402;0;1023;91;87;8;14;0;0;4;16;0;1;2;0;64;0.59073645;-0.014961;;;;;;
3.03729589;3858;14403;0;1023;91;87;13;14;0;0;4;16;0;1;2;0;64;0.59073645;-0.014961;;;;;;
3.04529489;3858;14403;0;1023;91;88;12;14;0;0;0;16;8;0;0;0;64;0.59073645;-0.014961;;;;;;
3.05728889;3859;14403;0;1023;91;88;10;14;0;0;0;16;8;0;0;0;64;0.62877876;-0.004856;;;;;;
3.06529489;3858;14402;0;1023;91;88;13;14;0;0;0;16;8;0;0;0;64;0.59073645;-0.014961;;;;;;
3.07729589;3858;14404;0;1023;91;88;8;14;0;0;0;16;8;0;0;0;64;0.59073645;-0.014961;;;;;;
3.08529189;3860;14405;0;1023;91;88;11;14;0;0;0;16;8;0;0;0;64;0.66682106;0.005249;;;;;;
3.09729589;3854;14402;0;1023;91;88;14;14;0;0;0;16;8;0;0;0;64;0.43856724;-0.055381;;;;;;
3.10528889;3854;14402;0;1023;91;88;15;14;0;0;0;16;8;0;0;0;64;0.43856724;-0.055381;;;;;;
3.11729589;3855;14405;0;1023;91;88;10;14;0;0;0;16;8;0;0;0;64;0.47660954;-0.045276;;;;;;
3.12528889;3854;14401;0;1023;91;88;9;14;0;0;0;16;8;0;0;0;64;0.43856724;-0.055381;;;;;;
3.13729589;3853;14405;0;1023;91;88;14;14;0;0;0;16;8;0;0;0;64;0.40052493;-0.065486;;;;;;
3.14529589;3854;14408;0;1023;91;88;12;14;0;0;0;16;8;0;0;0;64;0.43856724;-0.055381;;;;;;
3.15728989;3855;14404;0;1023;91;88;8;14;0;0;0;16;8;0;0;0;64;0.47660954;-0.045276;;;;;;
3.16529489;3852;14407;0;1023;91;88;12;14;0;0;0;16;8;0;0;0;64;0.36248263;-0.075591;;;;;;
3.17729689;3854;14409;0;1023;91;89;12;14;0;0;0;16;8;1;0;0;64;0.43856724;-0.055381;;;;;;
3.18529289;3851;14403;0;1023;91;89;8;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.19732289;3853;14406;0;1023;91;89;14;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.20528989;3853;14409;0;1023;91;89;9;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.21729589;3851;14404;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.22528889;3851;14403;0;1023;91;89;8;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.23729689;3850;14405;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.28639802;-0.095801;;;;;;
3.24529589;3851;14407;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.25728989;3847;14403;0;1023;91;89;8;14;0;0;0;16;8;1;0;0;64;0.17227111;-0.126115;;;;;;
3.26529489;3849;14405;0;1023;91;89;12;14;0;0;0;16;8;1;0;0;64;0.24835572;-0.105906;;;;;;
3.27729889;3852;14405;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;;;;;;
3.28529289;3851;14403;0;1023;91;89;8;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.29729589;3849;14404;0;1023;91;89;15;14;0;0;0;16;8;1;0;0;64;0.24835572;-0.105906;;;;;;
3.30528989;3853;14407;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.31729889;3851;14403;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.32529989;3850;14403;0;1023;91;89;13;14;0;0;0;16;8;1;0;0;64;0.28639802;-0.095801;;;;;;
3.33729389;3853;14406;0;1023;91;89;13;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.34529689;3851;14403;0;1023;91;89;9;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.35729089;3851;14402;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.36529589;3853;14405;0;1023;90;89;10;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.37729589;3851;14405;0;1023;90;89;10;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.38529389;3851;14402;0;1023;90;89;11;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.39729689;3852;14404;0;1023;90;89;11;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;;;;;;
3.40529089;3853;14404;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.41729589;3852;14400;0;1023;90;89;11;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;;;;;;
3.42529789;3851;14404;0;1023;90;89;11;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.43729389;3854;14405;0;1023;90;89;10;14;0;0;0;16;8;1;0;0;64;0.43856724;-0.055381;;;;;;
3.44529789;3851;14401;0;1023;90;89;10;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.45729089;3851;14401;0;1023;90;89;14;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.46529589;3853;14404;0;1023;90;89;8;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.47729889;3851;14401;0;1023;90;89;8;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.48529189;3851;14402;0;1023;90;89;10;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.49729789;3853;14404;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.50529189;3851;14402;0;1023;91;89;10;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.51729689;3851;14400;0;1023;91;89;9;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.52529689;3852;14405;0;1023;91;89;10;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;;;;;;
3.53729389;3853;14403;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.54529789;3853;14397;0;1023;91;89;9;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.55729089;3853;14403;0;1023;91;89;10;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.56529589;3854;14403;0;1023;91;89;9;14;0;0;0;16;8;1;0;0;64;0.43856724;-0.055381;;;;;;
3.57680589;3851;14398;0;1023;91;89;9;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.58529789;3850;14402;0;1023;91;89;14;14;0;0;0;16;8;1;0;0;64;0.28639802;-0.095801;;;;;;
3.59729789;3855;14405;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.47660954;-0.045276;;;;;;
3.60529289;3853;14399;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.61729789;3849;14399;0;1023;91;89;10;14;0;0;0;16;8;1;0;0;64;0.24835572;-0.105906;;;;;;
3.62529989;3853;14405;0;1023;91;89;14;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.63729289;3852;14400;0;1023;91;89;9;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;;;;;;
3.64529789;3851;14400;0;1023;91;89;11;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;;;;;;
3.65729089;3852;14404;0;1023;91;89;10;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;;;;;;
3.66529789;3856;14405;0;1023;90;89;8;14;0;0;0;16;8;1;0;0;64;0.51465184;-0.035171;;;;;;
3.67729889;3853;14400;0;1023;90;89;11;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.68529289;3852;14405;0;1023;90;89;11;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;;;;;;
3.69729789;3856;14405;0;1023;90;89;8;14;0;0;0;16;8;1;0;0;64;0.51465184;-0.035171;;;;;;
3.70529289;3852;14400;0;1023;90;89;11;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;;;;;;
3.71729789;3853;14403;0;1023;90;89;8;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.72530189;3857;14405;0;1023;90;89;9;14;0;0;0;16;8;1;0;0;64;0.55269415;-0.025066;;;;;;
3.73729289;3852;14402;0;1023;90;89;9;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;;;;;;
3.74530089;3852;14404;0;1023;90;89;11;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;;;;;;
3.75729289;3856;14405;0;1023;90;89;9;14;0;0;0;16;8;1;0;0;64;0.51465184;-0.035171;;;;;;
3.76529789;3856;14403;0;1023;90;89;10;14;0;0;0;16;8;1;0;0;64;0.51465184;-0.035171;;;;;;
3.77730089;3853;14405;0;1023;90;89;10;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.78529389;3857;14406;0;1023;90;89;10;14;0;0;0;16;8;1;0;0;64;0.55269415;-0.025066;;;;;;
3.79729889;3856;14406;0;1023;90;89;8;14;0;0;0;16;8;1;0;0;64;0.51465184;-0.035171;;;;;;
3.80529289;3855;14400;0;1023;90;89;9;14;0;0;0;16;8;1;0;0;64;0.47660954;-0.045276;;;;;;
3.81730389;3855;14406;0;1023;90;89;8;14;0;0;0;16;8;1;0;0;64;0.47660954;-0.045276;;;;;;
3.82480589;3855;14407;0;1023;90;89;10;14;0;0;0;16;8;1;0;0;64;0.47660954;-0.045276;;;;;;
3.83730089;3854;14401;0;1023;89;89;8;14;0;0;0;16;8;1;0;0;64;0.43856724;-0.055381;;;;;;
3.84529989;3856;14403;0;1023;89;89;11;14;0;0;0;16;8;1;0;0;64;0.51465184;-0.035171;;;;;;
3.85729989;3856;14407;0;1023;89;89;10;14;0;0;0;16;8;1;0;0;64;0.51465184;-0.035171;;;;;;
3.86529289;3853;14400;0;1023;89;89;8;14;0;0;0;16;8;1;0;0;64;0.40052493;-0.065486;;;;;;
3.87730189;3854;14402;0;1023;89;89;11;14;0;0;0;16;8;1;0;0;64;0.43856724;-0.055381;;;;;;
3.88529389;3854;14404;0;1023;89;89;11;14;0;0;0;16;8;1;0;0;64;0.43856724;-0.055381;;;;;;
3.89729889;3854;14400;0;1023;89;89;11;14;0;0;0;16;8;1;0;0;64;0.43856724;-0.055381;;;;;;
3.90529389;3854;14402;0;1023;89;89;9;14;0;0;0;16;8;1;0;0;64;0.43856724;-0.055381;;;;;;
3.91729989;3859;14405;0;1023;89;89;10;14;0;0;0;16;8;1;0;0;64;0.62877876;-0.004856;;;;;;
3.92930189;3864;14404;0;1023;90;89;8;14;0;0;0;16;8;1;0;0;64;0.81899027;0.045669;;;;;;
3.93729489;3868;14405;0;1023;90;89;8;14;0;0;0;16;8;1;0;0;64;0.97115949;0.086089;;;;;;
3.95329389;3969;14414;1;1023;90;89;11;14;0;0;0;16;8;1;0;0;64;4.81343214;1.106693;;;;;;
3.95730389;4225;14418;3;1023;90;89;8;14;0;0;0;16;8;1;0;0;64;14.55226185;3.69357;;;;;;
3.96929289;4620;14413;7;1023;90;90;11;14;0;0;0;16;8;0;2;0;64;29.57897175;7.685039;;;;;;
3.97729889;5113;14422;12;1023;90;90;14;14;0;0;0;16;8;0;2;0;64;48.33382739;12.666798;;;;;;
3.98928989;5704;14430;18;1023;90;90;12;14;0;0;0;16;8;0;2;0;64;70.81682878;18.638845;;;;;;
3.99729589;6342;14437;25;1023;90;90;12;14;0;0;0;16;8;0;2;0;64;95.08781843;25.085827;;;;;;
4.00929889;7063;14449;32;1023;90;90;12;14;0;0;0;16;8;0;2;0;64;122.5163193;32.371522;;;;;;
4.01729489;7850;14456;40;1023;90;90;1;14;0;0;0;16;8;0;2;0;64;152.4556122;40.324147;;;;;;
4.02929889;8652;14473;48;1023;90;90;1;14;0;0;0;16;8;0;2;0;64;182.9655396;48.428346;;;;;;
4.04529689;9496;14474;56;1023;90;90;1;14;0;0;0;16;8;0;2;0;64;215.0732438;56.956955;;;;;;
4.04928889;10349;14490;65;1023;89;89;1;14;0;0;0;16;8;1;0;0;64;247.5233287;65.576509;;;;;;
4.06529589;11217;14499;74;1023;89;89;0;14;0;0;0;16;8;1;0;0;64;280.5440482;74.347638;;;;;;
4.06929189;12034;14522;82;1023;89;89;6;14;0;0;0;16;8;1;0;0;64;311.6246102;82.603412;;;;;;
4.08529089;12818;14540;90;1023;89;89;2;14;0;0;0;16;8;1;0;0;64;341.4497761;90.525722;;;;;;
4.08928689;13561;14556;98;1023;89;89;1;14;0;0;0;16;8;1;0;0;64;369.7152077;98.033727;;;;;;
4.09729689;14251;14565;105;1023;90;89;0;14;0;0;0;16;8;1;0;0;64;395.9643971;105.006168;;;;;;
4.10929989;14815;14578;110;1023;90;90;2;14;0;0;0;16;8;0;2;0;64;417.4202563;110.705381;;;;;;
4.12529889;15294;14585;115;1023;89;90;1;14;0;0;0;16;8;0;2;0;64;435.6425197;115.545669;;;;;;
4.12929289;15637;14584;119;1023;89;91;2;14;0;0;0;16;8;1;2;0;64;448.6910298;119.01168;;;;;;
4.13728889;15878;14589;121;1023;89;91;3;14;0;0;0;16;8;1;2;0;64;457.859225;121.446982;;;;;;
4.14929889;16011;14595;122;1023;89;91;3;14;0;0;0;16;8;1;2;0;64;462.9188513;122.790945;;;;;;
4.15728989;16042;14589;123;1023;89;92;1;14;0;0;4;16;8;0;0;0;64;464.0981627;123.104199;;;;;;
4.16929989;16039;14589;123;1023;89;92;3;14;0;0;4;16;8;0;0;0;64;463.9840358;123.073885;;;;;;
4.17729989;16039;14589;123;1023;89;92;3;14;0;0;4;16;8;0;0;0;64;463.9840358;123.073885;;;;;;
4.18929089;16032;14588;123;1023;88;92;0;14;0;0;4;16;8;0;0;0;64;463.7177397;123.00315;;;;;;
4.19729889;16013;14587;122;1023;88;92;1;14;0;0;4;16;8;0;0;0;64;462.9949359;122.811155;;;;;;
4.20929989;15975;14590;122;1023;88;92;2;14;0;0;4;16;8;0;0;0;64;461.5493284;122.427165;;;;;;
4.21729389;15962;14587;122;1023;88;92;1;14;0;0;4;16;8;0;0;0;64;461.0547785;122.295801;;;;;;
4.22929889;15962;14584;122;1023;88;92;2;14;0;0;4;16;8;0;0;0;64;461.0547785;122.295801;;;;;;
4.23729189;15966;14587;122;1023;88;92;0;14;0;0;4;16;8;0;0;0;64;461.2069477;122.33622;;;;;;
4.24929889;15973;14587;122;1023;89;92;0;14;0;0;4;16;8;0;0;0;64;461.4732438;122.406955;;;;;;
4.25729189;16001;14585;122;1023;89;92;0;14;0;0;4;16;8;0;0;0;64;462.5384283;122.689895;;;;;;
4.26929989;16057;14585;123;1023;89;93;1;14;0;0;4;16;8;1;0;0;64;464.6687973;123.255774;;;;;;
4.27729989;16117;14587;123;1023;89;93;2;14;0;0;4;16;8;1;0;0;64;466.9513355;123.862073;;;;;;
4.28929089;16178;14584;124;1023;89;93;0;14;0;0;4;16;8;1;0;0;64;469.271916;124.478478;;;;;;
4.29729789;16255;14585;125;1023;89;93;0;14;0;0;4;16;8;1;0;0;64;472.2011734;125.256562;;;;;;
4.30930489;16356;14587;126;1023;89;93;2;14;0;0;4;16;8;1;0;0;64;476.043446;126.277165;;;;;;
4.31729389;16480;14586;127;1023;88;92;2;14;0;0;4;16;8;0;0;0;64;480.7606917;127.530184;;;;;;
4.32929989;16626;14589;129;1023;88;92;0;14;0;0;4;16;8;0;0;0;64;486.314868;129.005512;;;;;;
4.33729189;16785;14591;130;1023;88;92;0;14;0;0;4;16;8;0;0;0;64;492.3635943;130.612205;;;;;;
4.34929989;16933;14592;132;1023;88;92;1;14;0;0;4;16;8;0;0;0;64;497.9938552;132.107743;;;;;;
4.35729189;17046;14592;133;1023;88;92;0;14;0;0;4;16;8;0;0;0;64;502.2926355;133.249606;;;;;;
4.36930089;17116;14598;133;1023;88;92;1;14;0;0;4;16;8;0;0;0;64;504.9555967;133.956955;;;;;;
4.37730089;17148;14600;134;1023;88;91;1;14;0;0;0;16;8;1;2;0;64;506.1729504;134.280315;;;;;;
4.38929189;17176;14596;134;1023;88;91;0;14;0;0;0;16;8;1;2;0;64;507.2381349;134.563255;;;;;;
4.39729989;17194;14599;134;1023;88;91;2;14;0;0;0;16;8;1;2;0;64;507.9228964;134.745144;;;;;;
4.40930189;17210;14600;134;1023;88;91;3;14;0;0;0;16;8;1;2;0;64;508.5315733;134.906824;;;;;;
4.41729389;17233;14598;135;1023;87;91;1;14;0;0;0;16;8;1;2;0;64;509.4065462;135.139239;;;;;;
4.42929989;17276;14601;135;1023;87;91;3;14;0;0;0;16;8;1;2;0;64;511.0423653;135.573753;;;;;;
4.43729289;17331;14604;136;1023;87;91;2;14;0;0;0;16;8;1;2;0;64;513.134692;136.129528;;;;;;
4.44929989;17377;14602;136;1023;87;91;1;14;0;0;0;16;8;1;2;0;64;514.884638;136.594357;;;;;;
4.45729189;17407;14602;136;1023;87;91;3;14;0;0;0;16;8;1;2;0;64;516.0259071;136.897507;;;;;;
