Subject,Circular?,Block,Condition,Trial,Practice?,Metronome?,MT%,MTPred,MT,a(given),b(given),A,W,ID,axis,angle,ae(1d),dx(1d),ae(2d),dx(2d),Ae(1d),SD(1d),We(1d),IDe(1d),TP(1d),Ae(2d),SD(2d),We(2d),IDe(2d),TP(2d),MTe,MTRatio,MeanMTe,MeanMTe(sx),MeanMTe(tx),Entries,Overshoots,Error?,Errors,Errors(sx),Errors(tx),Error%,Error%(sx),Error%(tx),SpatialOutlier?,TemporalOutlier?,SpatialOutliers,TemporalOutliers,StartX,StartY,EndX,EndY,TargetX,TargetY,Travel,Duration,Submovements,MaxVelocity,MaxAcceleration,MaxJerk,tMaxVelocity,tMaxAcceleration,tMaxJerk,TAC,MDC,ODC,MV,ME,MO,N,Fitts_TP_avg(1d),Fitts_TP_inv(1d),Fitts_a(1d),Fitts_b(1d),Fitts_r(1d),Fitts_TP_avg(2d),Fitts_TP_inv(2d),Fitts_a(2d),Fitts_b(2d),Fitts_r(2d),Error_m(1d),Error_b(1d),Error_r(1d),Error_m(2d),Error_b(2d),Error_r(2d)
14,1,0,0,1,1,0,-1,-1,-1,100,200,256,64,2.3219,93.913,90.6611,259.9933,-17.8151,260.0173,18.1623,265.7856,12.762,52.7454,2.5943,2.9957,266.0101,16.5761,68.5088,2.2877,2.6417,1308,-1,866,866,866,2,1,0,0,0,0,0,0,0,0,0,0,0,1262,649,1259,909,1262.571,926.8078,745.3554,1294,3,2.3471,0.0517,0.0083,0.3091,0.2628,0.3709,0,4,1,15.2221,18.3572,18.3572,12,3.2853,3.6035,89.9044,277.5043,0.936,2.9615,3.3749,119.9079,296.3082,0.944,0,0,NaN,0,0,NaN
14,1,0,0,2,1,0,-1,-1,-1,100,200,256,64,2.3219,281.7391,281.9486,246.2529,7.4524,246.3372,9.8519,265.7856,12.762,52.7454,2.5943,2.9957,266.0101,16.5761,68.5088,2.2877,2.6417,2125,-1,866,866,866,3,2,0,0,0,0,0,0,0,0,0,0,0,1259,909,1310,668,1314.534,676.7466,768.3836,2082,5,1.4176,0.0322,0.0036,0.1585,0.4227,0.7541,2,6,2,15.3163,14.0606,-6.7619,12,3.2853,3.6035,89.9044,277.5043,0.936,2.9615,3.3749,119.9079,296.3082,0.944,0,0,NaN,0,0,NaN
14,1,0,0,3,1,0,-1,-1,-1,100,200,256,64,2.3219,109.5652,112.6363,266.7365,4.5112,267.6154,22.1358,265.7856,12.762,52.7454,2.5943,2.9957,266.0101,16.5761,68.5088,2.2877,2.6417,1249,-1,866,866,866,1,1,0,0,0,0,0,0,0,0,0,0,0,1310,668,1207,915,1229.005,917.4031,378.994,1188,2,2.2196,0.1873,0.0191,0.2946,0.2946,0.2946,0,3,2,21.6874,30.5984,30.5984,12,3.2853,3.6035,89.9044,277.5043,0.936,2.9615,3.3749,119.9079,296.3082,0.944,0,0,NaN,0,0,NaN
14,1,0,0,4,0,0,-1,-1,-1,100,200,256,64,2.3219,297.3913,305.8671,262.2018,-1.9993,262.8403,18.4181,265.7856,12.762,52.7454,2.5943,2.9957,266.0101,16.5761,68.5088,2.2877,2.6417,875,-1,866,866,866,1,0,0,0,0,0,0,0,0,0,0,0,0,1207,915,1361,702,1346.507,690.6343,322.023,858,2,1.3514,0.0543,0.0044,0.3963,0.5594,0.338,1,1,1,15.8993,23.3496,22.8921,12,3.2853,3.6035,89.9044,277.5043,0.936,2.9615,3.3749,119.9079,296.3082,0.944,0,0,NaN,0,0,NaN
14,1,0,0,5,0,0,-1,-1,-1,100,200,256,64,2.3219,125.2174,133.1245,280.2632,25.1237,280.8719,31.1887,265.7856,12.762,52.7454,2.5943,2.9957,266.0101,16.5761,68.5088,2.2877,2.6417,887,-1,866,866,866,1,0,0,0,0,0,0,0,0,0,0,0,0,1361,702,1169,907,1199.221,899.291,293.5033,876,2,1.2277,0.0934,0.0112,0.4224,0.4224,0.4224,0,2,0,4.0745,17.8756,17.8756,12,3.2853,3.6035,89.9044,277.5043,0.936,2.9615,3.3749,119.9079,296.3082,0.944,0,0,NaN,0,0,NaN
14,1,0,0,6,0,0,-1,-1,-1,100,200,256,64,2.3219,313.0434,316.1873,272.9987,-9.1678,273.0018,9.2607,265.7856,12.762,52.7454,2.5943,2.9957,266.0101,16.5761,68.5088,2.2877,2.6417,1092,-1,866,866,866,1,0,0,0,0,0,0,0,0,0,0,0,0,1169,907,1366,718,1373.547,712.6332,310.3912,1084,3,1.1654,0.0334,0.0044,0.369,0.369,0.369,0,1,1,15.2967,20.9278,-20.9278,12,3.2853,3.6035,89.9044,277.5043,0.936,2.9615,3.3749,119.9079,296.3082,0.944,0,0,NaN,0,0,NaN
14,1,0,0,7,0,0,-1,-1,-1,100,200,256,64,2.3219,140.8695,145.3048,252.1762,6.0135,252.9822,21.0554,265.7856,12.762,52.7454,2.5943,2.9957,266.0101,16.5761,68.5088,2.2877,2.6417,890,-1,866,866,866,1,0,0,0,0,0,0,0,0,0,0,0,0,1366,718,1158,862,1175.428,873.8151,268.0956,859,1,1.0072,0.0784,0.0098,0.291,0.291,0.291,0,2,1,7.6796,18.9634,18.9634,12,3.2853,3.6035,89.9044,277.5043,0.936,2.9615,3.3749,119.9079,296.3082,0.944,0,0,NaN,0,0,NaN
14,1,0,0,8,0,0,-1,-1,-1,100,200,256,64,2.3219,328.6956,335.9528,274.4496,9.6016,274.8545,17.7385,265.7856,12.762,52.7454,2.5943,2.9957,266.0101,16.5761,68.5088,2.2877,2.6417,1036,-1,866,866,866,1,0,0,0,0,0,0,0,0,0,0,0,0,1158,862,1409,750,1393.649,741.1117,283.7556,971,2,1.0157,0.0401,0.0042,0.1339,0.2575,0.2575,1,4,0,7.109,6.3352,1.9448,12,3.2853,3.6035,89.9044,277.5043,0.936,2.9615,3.3749,119.9079,296.3082,0.944,0,0,NaN,0,0,NaN
14,1,0,0,9,0,0,-1,-1,-1,100,200,256,64,2.3219,156.5217,160.829,295.3123,28.9883,295.3811,29.6805,265.7856,12.762,52.7454,2.5943,2.9957,266.0101,16.5761,68.5088,2.2877,2.6417,680,-1,866,866,866,1,0,0,0,0,0,0,0,0,0,0,0,0,1409,750,1130,847,1159.391,842.8646,299.4675,659,1,0.7616,0.0243,0.0022,0.3794,0.1062,0.2883,0,2,0,2.7433,10.0883,10.0883,12,3.2853,3.6035,89.9044,277.5043,0.936,2.9615,3.3749,119.9079,296.3082,0.944,0,0,NaN,0,0,NaN
14,1,0,0,10,0,0,-1,-1,-1,100,200,256,64,2.3219,344.3478,343.9369,267.3824,-17.4648,267.4416,18.348,265.7856,12.762,52.7454,2.5943,2.9957,266.0101,16.5761,68.5088,2.2877,2.6417,905,-1,866,866,866,1,0,0,0,0,0,0,0,0,0,0,0,0,1130,847,1387,773,1405.323,773.9576,287.3707,884,1,1.0049,0.0231,0.0025,0.2828,0.2602,0.4072,0,3,1,2.2255,4.8526,-4.8526,12,3.2853,3.6035,89.9044,277.5043,0.936,2.9615,3.3749,119.9079,296.3082,0.944,0,0,NaN,0,0,NaN
