Subject,Circular?,Block,Condition,Trial,Practice?,Metronome?,MT%,MTPred,MT,a(given),b(given),A,W,ID,axis,angle,ae(1d),dx(1d),ae(2d),dx(2d),Ae(1d),SD(1d),We(1d),IDe(1d),TP(1d),Ae(2d),SD(2d),We(2d),IDe(2d),TP(2d),MTe,MTRatio,MeanMTe,MeanMTe(sx),MeanMTe(tx),Entries,Overshoots,Error?,Errors,Errors(sx),Errors(tx),Error%,Error%(sx),Error%(tx),SpatialOutlier?,TemporalOutlier?,SpatialOutliers,TemporalOutliers,StartX,StartY,EndX,EndY,TargetX,TargetY,Travel,Duration,Submovements,MaxVelocity,MaxAcceleration,MaxJerk,tMaxVelocity,tMaxAcceleration,tMaxJerk,TAC,MDC,ODC,MV,ME,MO,N,Fitts_TP_avg(1d),Fitts_TP_inv(1d),Fitts_a(1d),Fitts_b(1d),Fitts_r(1d),Fitts_TP_avg(2d),Fitts_TP_inv(2d),Fitts_a(2d),Fitts_b(2d),Fitts_r(2d),Error_m(1d),Error_b(1d),Error_r(1d),Error_m(2d),Error_b(2d),Error_r(2d)
5,1,0,0,1,1,0,-1,-1,-1,100,200,256,96,1.8745,93.913,94.0724,309.6255,18.5933,309.7822,21.0405,249.5235,15.2509,63.0321,2.31,2.6101,250.3942,21.8343,90.2411,1.9164,2.1654,993,-1,885,885,885,1,0,0,0,0,0,0,0,0,0,0,0,0,1274,636,1252,945,1262.571,926.8078,389.1031,949,2,1.4413,0.0312,0.0049,0.3583,0.295,0.411,2,3,0,22.1888,25.7835,-24.194,12,2.8033,3.3504,204.4125,298.4729,0.824,2.4585,3.3141,312.2874,301.7395,0.801,0,0,NaN,0,0,NaN
5,1,0,0,2,1,0,-1,-1,-1,100,200,256,96,1.8745,281.7391,282.8988,268.7804,-6.6654,268.7824,6.7473,249.5235,15.2509,63.0321,2.31,2.6101,250.3942,21.8343,90.2411,1.9164,2.1654,880,-1,885,885,885,2,1,0,0,0,0,0,0,0,0,0,0,0,1252,945,1312,683,1314.534,676.7466,555.285,859,3,2.1532,0.0492,0.0057,0.2561,0.2445,0.6636,2,4,1,13.7243,18.1428,-17.9573,12,2.8033,3.3504,204.4125,298.4729,0.824,2.4585,3.3141,312.2874,301.7395,0.801,0,0,NaN,0,0,NaN
5,1,0,0,3,1,0,-1,-1,-1,100,200,256,96,1.8745,109.5652,106.0699,252.429,3.7666,252.8814,15.5813,249.5235,15.2509,63.0321,2.31,2.6101,250.3942,21.8343,90.2411,1.9164,2.1654,649,-1,885,885,885,1,0,0,0,0,0,0,0,0,0,0,0,0,1312,683,1242,926,1229.005,917.4031,302.2275,641,2,1.9692,0.0482,0.0045,0.312,0.312,0.312,0,1,1,14.9153,24.2042,-24.2042,12,2.8033,3.3504,204.4125,298.4729,0.824,2.4585,3.3141,312.2874,301.7395,0.801,0,0,NaN,0,0,NaN
5,1,0,0,4,0,0,-1,-1,-1,100,200,256,96,1.8745,297.3913,297.4744,281.2446,23.7205,281.7801,29.3949,249.5235,15.2509,63.0321,2.31,2.6101,250.3942,21.8343,90.2411,1.9164,2.1654,786,-1,885,885,885,1,0,0,0,0,0,0,0,0,0,0,0,0,1242,926,1372,676,1346.507,690.6343,345.1485,768,2,1.1096,0.0399,0.0042,0.3255,0.013,0.5078,1,2,1,25.4794,25.7241,11.3478,12,2.8033,3.3504,204.4125,298.4729,0.824,2.4585,3.3141,312.2874,301.7395,0.801,0,0,NaN,0,0,NaN
5,1,0,0,5,0,0,-1,-1,-1,100,200,256,96,1.8745,125.2174,126.1193,274.7147,-7.6176,274.8236,10.8561,249.5235,15.2509,63.0321,2.31,2.6101,250.3942,21.8343,90.2411,1.9164,2.1654,930,-1,885,885,885,1,0,0,0,0,0,0,0,0,0,0,0,0,1372,676,1210,898,1199.221,899.291,291.8034,903,2,0.8712,0.0342,0.0041,0.3322,0.2215,0.2547,1,5,0,4.6371,10.8576,10.619,12,2.8033,3.3504,204.4125,298.4729,0.824,2.4585,3.3141,312.2874,301.7395,0.801,0,0,NaN,0,0,NaN
5,1,0,0,6,0,0,-1,-1,-1,100,200,256,96,1.8745,313.0434,317.7079,208.2777,-38.9236,209.5376,45.1826,249.5235,15.2509,63.0321,2.31,2.6101,250.3942,21.8343,90.2411,1.9164,2.1654,827,-1,885,885,885,2,0,0,0,0,0,0,0,0,0,0,0,0,1210,898,1365,757,1373.547,712.6332,331.2128,795,2,0.9658,0.0252,0.0041,0.1635,0.2893,0.4025,1,2,1,22.7209,23.5222,16.7018,12,2.8033,3.3504,204.4125,298.4729,0.824,2.4585,3.3141,312.2874,301.7395,0.801,0,0,NaN,0,0,NaN
5,1,0,0,7,0,0,-1,-1,-1,100,200,256,96,1.8745,140.8695,142.7652,218.758,-3.9152,219.8045,21.7783,249.5235,15.2509,63.0321,2.31,2.6101,250.3942,21.8343,90.2411,1.9164,2.1654,1280,-1,885,885,885,1,0,0,0,0,0,0,0,0,0,0,0,0,1365,757,1190,890,1175.428,873.8151,316.0546,1274,2,1.2019,0.0191,0.0046,0.3532,0.3375,0.3768,1,3,2,21.2151,30.6429,28.8717,12,2.8033,3.3504,204.4125,298.4729,0.824,2.4585,3.3141,312.2874,301.7395,0.801,0,0,NaN,0,0,NaN
5,1,0,0,8,0,0,-1,-1,-1,100,200,256,96,1.8745,328.6956,332.3332,230.0369,-22.2341,232.5941,40.9558,249.5235,15.2509,63.0321,2.31,2.6101,250.3942,21.8343,90.2411,1.9164,2.1654,701,-1,885,885,885,1,0,0,0,0,0,0,0,0,0,0,0,0,1190,890,1396,782,1393.649,741.1117,301.9218,687,2,1.0934,0.0409,0.0053,0.3202,0.3202,0.2911,3,2,1,16.8691,16.1379,-10.468,12,2.8033,3.3504,204.4125,298.4729,0.824,2.4585,3.3141,312.2874,301.7395,0.801,0,0,NaN,0,0,NaN
5,1,0,0,9,0,0,-1,-1,-1,100,200,256,96,1.8745,156.5217,168.9247,239.0505,-5.2615,239.4598,14.9515,249.5235,15.2509,63.0321,2.31,2.6101,250.3942,21.8343,90.2411,1.9164,2.1654,891,-1,885,885,885,1,0,0,0,0,0,0,0,0,0,0,0,0,1396,782,1161,828,1159.391,842.8646,387.9954,867,2,1.1679,0.0325,0.0059,0.3922,0.346,0.4268,1,2,1,27.5624,38.524,38.1483,12,2.8033,3.3504,204.4125,298.4729,0.824,2.4585,3.3141,312.2874,301.7395,0.801,0,0,NaN,0,0,NaN
5,1,0,0,10,0,0,-1,-1,-1,100,200,256,96,1.8745,344.3478,351.835,231.699,-18.5295,232.3553,25.4545,249.5235,15.2509,63.0321,2.31,2.6101,250.3942,21.8343,90.2411,1.9164,2.1654,1325,-1,885,885,885,3,0,0,0,0,0,0,0,0,0,0,0,0,1161,828,1391,795,1405.323,773.9576,602.2799,1302,3,1.2162,0.0394,0.006,0.1536,0.1536,0.1536,3,5,2,13.6331,12.5679,6.9419,12,2.8033,3.3504,204.4125,298.4729,0.824,2.4585,3.3141,312.2874,301.7395,0.801,0,0,NaN,0,0,NaN
