Subject,Circular?,Block,Condition,Trial,Practice?,Metronome?,MT%,MTPred,MT,a(given),b(given),A,W,ID,axis,angle,ae(1d),dx(1d),ae(2d),dx(2d),Ae(1d),SD(1d),We(1d),IDe(1d),TP(1d),Ae(2d),SD(2d),We(2d),IDe(2d),TP(2d),MTe,MTRatio,MeanMTe,MeanMTe(sx),MeanMTe(tx),Entries,Overshoots,Error?,Errors,Errors(sx),Errors(tx),Error%,Error%(sx),Error%(tx),SpatialOutlier?,TemporalOutlier?,SpatialOutliers,TemporalOutliers,StartX,StartY,EndX,EndY,TargetX,TargetY,Travel,Duration,Submovements,MaxVelocity,MaxAcceleration,MaxJerk,tMaxVelocity,tMaxAcceleration,tMaxJerk,TAC,MDC,ODC,MV,ME,MO,N,Fitts_TP_avg(1d),Fitts_TP_inv(1d),Fitts_a(1d),Fitts_b(1d),Fitts_r(1d),Fitts_TP_avg(2d),Fitts_TP_inv(2d),Fitts_a(2d),Fitts_b(2d),Fitts_r(2d),Error_m(1d),Error_b(1d),Error_r(1d),Error_m(2d),Error_b(2d),Error_r(2d)
8,1,0,0,1,1,0,-1,-1,-1,100,200,512,64,3.1699,93.9131,92.4896,529.342,0.5089,529.4998,12.9333,504.4076,11.1391,46.038,3.5797,2.8524,504.6059,18.221,75.3072,2.945,2.3466,1325,-1,1255,1255,1255,1,1,0,0,0,0,0,0,0,0,0,0,0,1281,526,1258,1055,1245.141,1053.616,758.1104,1311,3,3.2002,0.08,0.0059,0.3509,0.3509,0.3509,3,2,1,40.0324,34.267,30.8862,12,3.4154,3.6326,63.8632,275.2857,0.9413,3.0203,3.5029,137.6611,285.4773,0.9173,0,0,NaN,0,0,NaN
8,1,0,0,2,1,0,-1,-1,-1,100,200,512,64,3.1699,281.7392,281.3751,517.0662,7.358,517.1586,12.2346,504.4076,11.1391,46.038,3.5797,2.8524,504.6059,18.221,75.3072,2.945,2.3466,1342,-1,1255,1255,1255,1,1,0,0,0,0,0,0,0,0,0,0,0,1258,1055,1360,548,1349.068,553.4932,732.5033,1322,2,2.5813,0.0557,0.0073,0.2648,0.2648,0.2648,1,2,1,25.6855,26.2984,25.0898,12,3.4154,3.6326,63.8632,275.2857,0.9413,3.0203,3.5029,137.6611,285.4773,0.9173,0,0,NaN,0,0,NaN
8,1,0,0,3,1,0,-1,-1,-1,100,200,512,64,3.1699,109.5653,111.0299,537.7993,18.087,537.8225,18.7631,504.4076,11.1391,46.038,3.5797,2.8524,504.6059,18.221,75.3072,2.945,2.3466,1387,-1,1255,1255,1255,2,1,0,0,0,0,0,0,0,0,0,0,0,1360,548,1167,1050,1178.009,1034.806,602.5207,1379,2,1.6895,0.0427,0.0054,0.2393,0.2393,0.3118,0,2,1,20.3247,26.0588,26.0588,12,3.4154,3.6326,63.8632,275.2857,0.9413,3.0203,3.5029,137.6611,285.4773,0.9173,0,0,NaN,0,0,NaN
8,1,0,0,4,0,0,-1,-1,-1,100,200,512,64,3.1699,297.3913,299.7727,511.1823,-18.1866,511.5193,25.9891,504.4076,11.1391,46.038,3.5797,2.8524,504.6059,18.221,75.3072,2.945,2.3466,1297,-1,1255,1255,1255,1,0,0,0,0,0,0,0,0,0,0,0,0,1167,1050,1421,606,1413.013,581.2686,543.6882,1256,2,1.8,0.057,0.0085,0.1752,0.1752,0.1752,1,1,2,11.708,17.8409,17.6631,12,3.4154,3.6326,63.8632,275.2857,0.9413,3.0203,3.5029,137.6611,285.4773,0.9173,0,0,NaN,0,0,NaN
8,1,0,0,5,0,0,-1,-1,-1,100,200,512,64,3.1699,125.2173,127.805,502.4644,6.8213,502.4669,7.0095,504.4076,11.1391,46.038,3.5797,2.8524,504.6059,18.221,75.3072,2.945,2.3466,1589,-1,1255,1255,1255,2,1,0,0,0,0,0,0,0,0,0,0,0,1421,606,1113,1003,1118.442,998.5821,606.4261,1574,2,1.6222,0.0431,0.0041,0.2351,0.1842,0.2224,2,4,1,12.0176,10.7404,10.4442,12,3.4154,3.6326,63.8632,275.2857,0.9413,3.0203,3.5029,137.6611,285.4773,0.9173,0,0,NaN,0,0,NaN
8,1,0,0,6,0,0,-1,-1,-1,100,200,512,64,3.1699,313.0434,314.6059,513.9127,-3.8374,514.0788,13.6151,504.4076,11.1391,46.038,3.5797,2.8524,504.6059,18.221,75.3072,2.945,2.3466,1092,-1,1255,1255,1255,1,0,0,0,0,0,0,0,0,0,0,0,0,1113,1003,1474,637,1467.094,625.2664,523.7614,1075,2,1.5733,0.0264,0.004,0.2233,0.1488,0.2977,1,2,0,10.3815,11.3467,7.652,12,3.4154,3.6326,63.8632,275.2857,0.9413,3.0203,3.5029,137.6611,285.4773,0.9173,0,0,NaN,0,0,NaN
8,1,0,0,7,0,0,-1,-1,-1,100,200,512,64,3.1699,140.8696,141.1886,531.1891,22.2528,531.305,24.8649,504.4076,11.1391,46.038,3.5797,2.8524,504.6059,18.221,75.3072,2.945,2.3466,1092,-1,1255,1255,1255,1,0,0,0,0,0,0,0,0,0,0,0,0,1474,637,1060,970,1070.856,947.6301,562.5177,1076,2,1.7259,0.0295,0.0049,0.3625,0.3532,0.2788,1,1,0,21.7869,25.6215,23.7971,12,3.4154,3.6326,63.8632,275.2857,0.9413,3.0203,3.5029,137.6611,285.4773,0.9173,0,0,NaN,0,0,NaN
8,1,0,0,8,0,0,-1,-1,-1,100,200,512,64,3.1699,328.6957,327.3595,545.0834,13.2076,545.0844,13.2531,504.4076,11.1391,46.038,3.5797,2.8524,504.6059,18.221,75.3072,2.945,2.3466,1221,-1,1255,1255,1255,1,0,0,0,0,0,0,0,0,0,0,0,0,1060,970,1519,676,1507.299,682.2233,559.4665,1202,2,1.6707,0.0413,0.0039,0.4077,0.3161,0.3494,2,4,0,4.2048,6.1711,-6.0511,12,3.4154,3.6326,63.8632,275.2857,0.9413,3.0203,3.5029,137.6611,285.4773,0.9173,0,0,NaN,0,0,NaN
8,1,0,0,9,0,0,-1,-1,-1,100,200,512,64,3.1699,156.5218,155.7876,512.0139,-12.0057,512.0439,13.2218,504.4076,11.1391,46.038,3.5797,2.8524,504.6059,18.221,75.3072,2.945,2.3466,1134,-1,1255,1255,1255,1,0,0,0,0,0,0,0,0,0,0,0,0,1519,676,1052,886,1038.781,885.7292,535.4962,1112,2,1.5213,0.0247,0.0025,0.3147,0.1799,0.4496,1,2,1,9.2623,9.3754,6.242,12,3.4154,3.6326,63.8632,275.2857,0.9413,3.0203,3.5029,137.6611,285.4773,0.9173,0,0,NaN,0,0,NaN
8,1,0,0,10,0,0,-1,-1,-1,100,200,512,64,3.1699,344.3478,341.6019,490.7042,-7.4618,491.1018,21.1198,504.4076,11.1391,46.038,3.5797,2.8524,504.6059,18.221,75.3072,2.945,2.3466,1123,-1,1255,1255,1255,1,0,0,0,0,0,0,0,0,0,0,0,0,1052,886,1518,731,1530.646,747.9153,530.2019,1084,2,1.8471,0.0264,0.0056,0.3506,0.4336,0.4336,0,3,1,9.3863,16.7007,-16.7007,12,3.4154,3.6326,63.8632,275.2857,0.9413,3.0203,3.5029,137.6611,285.4773,0.9173,0,0,NaN,0,0,NaN
