Subject,Circular?,Block,Condition,Trial,Practice?,Metronome?,MT%,MTPred,MT,a(given),b(given),A,W,ID,axis,angle,ae(1d),dx(1d),ae(2d),dx(2d),Ae(1d),SD(1d),We(1d),IDe(1d),TP(1d),Ae(2d),SD(2d),We(2d),IDe(2d),TP(2d),MTe,MTRatio,MeanMTe,MeanMTe(sx),MeanMTe(tx),Entries,Overshoots,Error?,Errors,Errors(sx),Errors(tx),Error%,Error%(sx),Error%(tx),SpatialOutlier?,TemporalOutlier?,SpatialOutliers,TemporalOutliers,StartX,StartY,EndX,EndY,TargetX,TargetY,Travel,Duration,Submovements,MaxVelocity,MaxAcceleration,MaxJerk,tMaxVelocity,tMaxAcceleration,tMaxJerk,TAC,MDC,ODC,MV,ME,MO,N,Fitts_TP_avg(1d),Fitts_TP_inv(1d),Fitts_a(1d),Fitts_b(1d),Fitts_r(1d),Fitts_TP_avg(2d),Fitts_TP_inv(2d),Fitts_a(2d),Fitts_b(2d),Fitts_r(2d),Error_m(1d),Error_b(1d),Error_r(1d),Error_m(2d),Error_b(2d),Error_r(2d)
4,1,0,0,1,1,0,-1,-1,-1,100,200,512,64,3.1699,93.9131,96.2555,523.0297,-2.7689,523.1147,9.8302,506.5464,12.0028,49.6077,3.4868,3.0007,506.6954,17.2876,71.4497,3.0164,2.5959,1236,-1,1162,1162,1162,1,1,0,0,0,0,0,0,0,0,0,0,0,1293,530,1236,1050,1245.141,1053.616,907.5741,1220,3,3.9614,0.1512,0.0254,0.3033,0.3033,0.2705,4,3,1,26.4929,20.5314,6.8794,12,3.1313,3.2752,49.6493,305.3228,0.9494,2.8222,2.8714,22.7391,348.2653,0.9553,0,0,NaN,0,0,NaN
4,1,0,0,2,1,0,-1,-1,-1,100,200,512,64,3.1699,281.7392,284.6815,516.6061,7.3877,516.8762,18.2691,506.5464,12.0028,49.6077,3.4868,3.0007,506.6954,17.2876,71.4497,3.0164,2.5959,1447,-1,1162,1162,1162,2,2,0,0,0,0,0,0,0,0,0,0,0,1236,1050,1367,550,1349.068,553.4932,1262.3413,1411,5,4.7791,0.2126,0.0226,0.0992,0.2197,0.2197,3,7,2,20.2105,20.9593,-12.6849,12,3.1313,3.2752,49.6493,305.3228,0.9494,2.8222,2.8714,22.7391,348.2653,0.9553,0,0,NaN,0,0,NaN
4,1,0,0,3,1,0,-1,-1,-1,100,200,512,64,3.1699,109.5653,111.8014,500.8009,-19.5398,500.8203,20.0306,506.5464,12.0028,49.6077,3.4868,3.0007,506.6954,17.2876,71.4497,3.0164,2.5959,1591,-1,1162,1162,1162,3,2,0,0,0,0,0,0,0,0,0,0,0,1367,550,1181,1015,1178.009,1034.806,945.0964,1571,4,4.269,0.1572,0.0265,0.2228,0.2419,0.2419,6,8,4,7.1775,6.1491,0.4593,12,3.1313,3.2752,49.6493,305.3228,0.9494,2.8222,2.8714,22.7391,348.2653,0.9553,0,0,NaN,0,0,NaN
4,1,0,0,4,0,0,-1,-1,-1,100,200,512,64,3.1699,297.3913,298.0725,492.9996,1.1125,493,1.2687,506.5464,12.0028,49.6077,3.4868,3.0007,506.6954,17.2876,71.4497,3.0164,2.5959,936,-1,1162,1162,1162,2,1,0,0,0,0,0,0,0,0,0,0,0,1181,1015,1413,580,1413.013,581.2686,654.3237,913,2,3.9822,0.1169,0.0119,0.1533,0.1424,0.2081,2,2,1,16.4523,14.0165,2.7718,12,3.1313,3.2752,49.6493,305.3228,0.9494,2.8222,2.8714,22.7391,348.2653,0.9553,0,0,NaN,0,0,NaN
4,1,0,0,5,0,0,-1,-1,-1,100,200,512,64,3.1699,125.2173,126.2418,510.7352,-1.1001,510.8307,9.9352,506.5464,12.0028,49.6077,3.4868,3.0007,506.6954,17.2876,71.4497,3.0164,2.5959,1014,-1,1162,1162,1162,1,1,0,0,0,0,0,0,0,0,0,0,0,1413,580,1111,992,1118.442,998.5821,779.1182,1011,2,3.4429,0.0846,0.0104,0.2473,0.1484,0.3165,0,2,1,15.4218,25.4613,25.4613,12,3.1313,3.2752,49.6493,305.3228,0.9494,2.8222,2.8714,22.7391,348.2653,0.9553,0,0,NaN,0,0,NaN
4,1,0,0,6,0,0,-1,-1,-1,100,200,512,64,3.1699,313.0434,316.687,503.8939,-7.2777,504.3858,23.427,506.5464,12.0028,49.6077,3.4868,3.0007,506.6954,17.2876,71.4497,3.0164,2.5959,904,-1,1162,1162,1162,1,1,0,0,0,0,0,0,0,0,0,0,0,1111,992,1478,646,1467.094,625.2664,694.6855,895,2,4.7075,0.1548,0.015,0.1788,0.1676,0.2011,1,2,2,25.6428,28.2972,-20.6521,12,3.1313,3.2752,49.6493,305.3228,0.9494,2.8222,2.8714,22.7391,348.2653,0.9553,0,0,NaN,0,0,NaN
4,1,0,0,7,0,0,-1,-1,-1,100,200,512,64,3.1699,140.8696,144.2349,497.8478,-8.8542,497.8926,11.0853,506.5464,12.0028,49.6077,3.4868,3.0007,506.6954,17.2876,71.4497,3.0164,2.5959,1921,-1,1162,1162,1162,4,2,0,0,0,0,0,0,0,0,0,0,0,1478,646,1074,937,1070.856,947.6301,1155.7106,1907,5,2.9121,0.0651,0.0076,0.2202,0.1888,0.6607,2,3,5,27.9553,42.2078,42.1712,12,3.1313,3.2752,49.6493,305.3228,0.9494,2.8222,2.8714,22.7391,348.2653,0.9553,0,0,NaN,0,0,NaN
4,1,0,0,8,0,0,-1,-1,-1,100,200,512,64,3.1699,328.6957,327.8686,529.9854,27.3333,530.2122,31.4266,506.5464,12.0028,49.6077,3.4868,3.0007,506.6954,17.2876,71.4497,3.0164,2.5959,1013,-1,1162,1162,1162,3,0,0,0,0,0,0,0,0,0,0,0,0,1074,937,1523,655,1507.299,682.2233,746.2973,1002,2,3.4645,0.1436,0.0175,0.1996,0.1996,0.1996,2,2,2,35.1979,28.3786,-7.4615,12,3.1313,3.2752,49.6493,305.3228,0.9494,2.8222,2.8714,22.7391,348.2653,0.9553,0,0,NaN,0,0,NaN
4,1,0,0,9,0,0,-1,-1,-1,100,200,512,64,3.1699,156.5218,153.574,552.682,16.3015,552.7576,18.693,506.5464,12.0028,49.6077,3.4868,3.0007,506.6954,17.2876,71.4497,3.0164,2.5959,810,-1,1162,1162,1162,1,0,0,0,0,0,0,0,0,0,0,0,0,1523,655,1028,901,1038.781,885.7292,596.8207,794,1,2.34,0.0651,0.0114,0.466,0.3652,0.4534,1,2,1,14.1354,14.7307,-10.6413,12,3.1313,3.2752,49.6493,305.3228,0.9494,2.8222,2.8714,22.7391,348.2653,0.9553,0,0,NaN,0,0,NaN
4,1,0,0,10,0,0,-1,-1,-1,100,200,512,64,3.1699,344.3478,342.7256,515.2318,-10.2089,515.2407,10.6463,506.5464,12.0028,49.6077,3.4868,3.0007,506.6954,17.2876,71.4497,3.0164,2.5959,1092,-1,1162,1162,1162,2,1,0,0,0,0,0,0,0,0,0,0,0,1028,901,1520,748,1530.646,747.9153,715.3563,1039,2,2.5782,0.1298,0.019,0.1925,0.1925,0.1925,2,3,1,9.0216,8.4332,-5.7614,12,3.1313,3.2752,49.6493,305.3228,0.9494,2.8222,2.8714,22.7391,348.2653,0.9553,0,0,NaN,0,0,NaN
