t,participant,variable,variation,task,trial,globaltrial,ID,distance,width,targetleft,targetright,timestamp,mousex,mousey,cursorx,button,trialsuccess, pause, experimenterattention,fitts2prep,fitts2wait,trialstarts,trialtime,time,glfwtime,dx,y,target,widthm,distancem,sgy,sgv,sga,meansurgeerror,meansurgepcttime,meanreactiontime,mediansurgeerror,mediansurgepcttime
1970-01-01 00:07:52.234,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2335751,637.0,-18902.0,371.3205867,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2698040504,0.0,471.8750688,-2.4014266,-0.162917027631,0.176428125,0.11761875,0.35285625,-0.1620730696,-0.608105482093,22.4175165025,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.236,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2352973,509.0,-18924.0,367.0513839,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.00200000000001,471.8767623,-1.9011293,-0.164098529506,0.176428125,0.11761875,0.35285625,-0.163259899662,-0.564230092612,22.562128252,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.238,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2373735,390.0,-18945.0,363.0823593,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.00400000000002,471.8788385,-1.9678357,-0.165196957064,0.176428125,0.11761875,0.35285625,-0.164356936287,-0.520381722793,22.6855361234,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.240,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2397867,283.0,-18966.0,359.5135726,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.00600000000003,471.8812508,-1.7343637,-0.166184618783,0.176428125,0.11761875,0.35285625,-0.165356579278,-0.476330996375,22.7675548816,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.242,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2415688,176.0,-18988.0,355.9447859,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.00800000000004,471.883034,-1.5008916,-0.167172280502,0.176428125,0.11761875,0.35285625,-0.166270752823,-0.432208638089,22.8416876632,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.244,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2437066,96.0,-19004.0,353.2765341,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.01,471.8851721,-1.3341259,-0.167910719188,0.176428125,0.11761875,0.35285625,-0.16708659334,-0.387973392043,22.8731741506,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.246,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2455027,27.0,-19018.0,350.9751669,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.012,471.8870052,-1.0673008,-0.16854762256,0.176428125,0.11761875,0.35285625,-0.167807442758,-0.343448008878,22.8719986204,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.248,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2472766,-31.0,-19033.0,349.0406844,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.014,471.8887427,-0.900535,-0.169082990592,0.176428125,0.11761875,0.35285625,-0.168436349103,-0.299170044716,22.8467854821,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.250,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2499516,-75.0,-19045.0,347.5731459,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.016,471.891416,-0.667063,-0.169489131872,0.176428125,0.11761875,0.35285625,-0.168967472826,-0.254863547559,22.7813316659,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.252,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2518589,-108.0,-19056.0,346.4724921,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.018,471.8933673,-0.5002972,-0.169793737811,0.176428125,0.11761875,0.35285625,-0.169413947821,-0.210645608583,22.7116932658,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.254,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.253609,-128.0,-19064.0,345.8054291,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.02,471.8951127,-0.3001784,-0.169978347497,0.176428125,0.11761875,0.35285625,-0.169762840455,-0.166516005585,22.602109874,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.256,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2553298,-137.0,-19070.0,345.5052508,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.022,471.8967945,-0.1667658,-0.170061421841,0.176428125,0.11761875,0.35285625,-0.170019975688,-0.122301444969,22.4685128894,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.258,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2553298,-137.0,-19070.0,345.5052508,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.024,471.8967945,-0.1667658,-0.170061421841,0.176428125,0.11761875,0.35285625,-0.170186827479,-0.078555434738,22.3143022884,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.260,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2593195,-134.0,-19072.0,345.6053103,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.026,471.9007853,0.1000595,-0.170033730374,0.176428125,0.11761875,0.35285625,-0.170257781755,-0.0350089304331,22.122962106,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.262,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2616036,-123.0,-19075.0,345.9721949,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.028,471.9030674,0.2001189,-0.169932195061,0.176428125,0.11761875,0.35285625,-0.170246257714,0.00826474212285,21.9304559424,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.264,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2637728,-104.0,-19079.0,346.6059047,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.03,471.9052372,0.3335315,-0.169756815874,0.176428125,0.11761875,0.35285625,-0.170139899043,0.0512431956453,21.7017690888,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.266,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2655757,-79.0,-19081.0,347.4397334,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.032,471.9070401,0.433591,-0.169526053782,0.176428125,0.11761875,0.35285625,-0.169939292633,0.0939345453989,21.4373652058,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.268,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.267346,-42.0,-19087.0,348.6737998,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.034,471.9088092,0.7337692,-0.169184525905,0.176428125,0.11761875,0.35285625,-0.169659430969,0.136291685201,21.1771692853,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.270,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2697249,-3.0,-19091.0,349.9745725,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.036,471.9111866,0.7004161,-0.168824537061,0.176428125,0.11761875,0.35285625,-0.169288589017,0.178292122834,20.887579325,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.272,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.271331,45.0,-19095.0,351.5755236,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.038,471.912796,0.8338287,-0.168381473844,0.176428125,0.11761875,0.35285625,-0.168833510074,0.220172608887,20.5859515758,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.274,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.273672,100.0,-19100.0,353.4099467,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.04,471.9151364,0.9338881,-0.167873797251,0.176428125,0.11761875,0.35285625,-0.168295958778,0.261354876172,20.2754475025,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.276,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.275467,165.0,-19102.0,355.5779012,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.042,471.9169707,1.1006538,-0.167273815843,0.176428125,0.11761875,0.35285625,-0.167671096916,0.302050248469,19.9405393465,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.278,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2773277,237.0,-19104.0,357.9793278,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.044,471.9187926,1.2340664,-0.166609221031,0.176428125,0.11761875,0.35285625,-0.166973616486,0.342255378977,19.6195682961,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.280,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2793432,317.0,-19105.0,360.6475796,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.046,471.9208084,1.4341853,-0.165870782346,0.176428125,0.11761875,0.35285625,-0.166192999885,0.381917647167,19.2815118567,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.282,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2817255,404.0,-19105.0,363.5493034,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.048,471.9231879,1.5008916,-0.165067730284,0.176428125,0.11761875,0.35285625,-0.16535970206,0.422254239431,19.0093885915,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.284,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2835346,501.0,-19103.0,366.7845587,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.05,471.9250368,1.6343042,-0.16417237338,0.176428125,0.11761875,0.35285625,-0.164422049694,0.460638214675,18.6586650635,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.286,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2856827,605.0,-19100.0,370.253286,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.052,471.9271913,1.7677168,-0.163212403099,0.176428125,0.11761875,0.35285625,-0.163407032245,0.49848542511,18.2991483541,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.288,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2873762,717.0,-19096.0,373.9888384,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.054,471.9288391,1.9011293,-0.162178588973,0.176428125,0.11761875,0.35285625,-0.162328509811,0.535762115241,17.9664741873,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.290,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2897717,838.0,-19092.0,378.0245692,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.056,471.9312343,2.0678951,-0.161061700474,0.176428125,0.11761875,0.35285625,-0.161176337403,0.572400731678,17.6301651069,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.292,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2915632,965.0,-19087.0,382.2604189,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.058,471.9330276,2.1346014,-0.159889429069,0.176428125,0.11761875,0.35285625,-0.159951960968,0.608407810577,17.291453056,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.294,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2937919,1102.0,-19078.0,386.8298001,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.06,471.9352994,2.3347203,-0.158624852822,0.176428125,0.11761875,0.35285625,-0.158670092548,0.643826538808,16.9880331674,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.296,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2954848,1264.0,-19070.0,392.2330099,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.062,471.9369472,2.4347797,-0.15712951451,0.176428125,0.11761875,0.35285625,-0.15731824318,0.678596348003,16.6828309804,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.298,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2973185,1414.0,-19064.0,397.235982,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.064,471.9388281,2.5348392,-0.155744941982,0.176428125,0.11761875,0.35285625,-0.155910530179,0.712785414422,16.4118055007,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.300,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.2993827,1571.0,-19056.0,402.4724261,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.066,471.9408477,2.6015455,-0.154295756077,0.176428125,0.11761875,0.35285625,-0.154435790999,0.746354809226,16.1414939971,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.302,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3017953,1736.0,-19048.0,407.9756953,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.068,471.9432596,2.734958,-0.152772726326,0.176428125,0.11761875,0.35285625,-0.152895668801,0.779339748149,15.873571288,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.304,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.303597,1905.0,-19037.0,413.6123772,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.07,471.9450614,2.8683706,-0.15121277461,0.176428125,0.11761875,0.35285625,-0.151302206864,0.811802938067,15.6383863064,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.306,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3057864,2083.0,-19026.0,419.5492374,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.072,471.9472951,3.0017832,-0.14956974855,0.176428125,0.11761875,0.35285625,-0.1496450694,0.843674082012,15.4047898982,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.308,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3074562,2268.0,-19016.0,425.7195696,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.074,471.9489191,3.1018427,-0.147862109113,0.176428125,0.11761875,0.35285625,-0.147931232263,0.875252654873,15.1894654848,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.310,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3093597,2460.0,-19006.0,432.1233738,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.076,471.9508683,3.2019021,-0.146089856301,0.176428125,0.11761875,0.35285625,-0.146159088388,0.906025317993,14.9852115881,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.312,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3116359,2655.0,-18993.0,438.6272375,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.078,471.9531002,3.2686084,-0.144289912022,0.176428125,0.11761875,0.35285625,-0.144325072806,0.936218191993,14.7790403845,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.314,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3137819,2854.0,-18984.0,445.2645138,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.08,471.9552462,3.3353147,-0.142453045806,0.176428125,0.11761875,0.35285625,-0.142440967384,0.965966065985,14.6005948873,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.316,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3155074,3063.0,-18974.0,452.2353215,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.082,471.95697,3.5020804,-0.140523874775,0.176428125,0.11761875,0.35285625,-0.140496647709,0.995152830604,14.4193701494,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.318,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3172853,3278.0,-18963.0,459.4062482,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.084,471.9587497,3.6021399,-0.138539320811,0.176428125,0.11761875,0.35285625,-0.138498499792,1.02407190276,14.2504367934,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.320,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3194586,3497.0,-18951.0,466.7105874,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.086,471.960923,3.6688462,-0.136517844937,0.176428125,0.11761875,0.35285625,-0.136442991839,1.05231797204,14.0814711555,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.322,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3214125,3750.0,-18934.0,475.1489336,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.088,471.9629206,4.7361469,-0.134182532626,0.176428125,0.11761875,0.35285625,-0.134328390437,1.08007895157,13.9047916098,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.324,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3236811,3984.0,-18918.0,482.95357,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.09,471.9651455,3.9023182,-0.132022599502,0.176428125,0.11761875,0.35285625,-0.132164719623,1.10748796534,13.745449862,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.326,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3255125,4211.0,-18902.0,490.5247344,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.092,471.9670158,3.6021399,-0.129927279755,0.176428125,0.11761875,0.35285625,-0.129942404165,1.13442082432,13.5746849099,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.328,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3276203,4461.0,-18883.0,498.8630212,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.094,471.9690847,4.2024965,-0.127619658883,0.176428125,0.11761875,0.35285625,-0.127662186707,1.16090636703,13.3919491841,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.330,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3293587,4719.0,-18862.0,507.4681332,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.096,471.9708219,4.3359092,-0.125238194137,0.176428125,0.11761875,0.35285625,-0.125334479481,1.18710380895,13.2235182943,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.332,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3318945,4957.0,-18844.0,515.4061822,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.098,471.9734028,4.4359686,-0.123041339076,0.176428125,0.11761875,0.35285625,-0.122949232025,1.21286610968,13.039490329,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.334,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3334387,5230.0,-18820.0,524.5115913,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.1,471.9749468,4.5693811,-0.120521417108,0.176428125,0.11761875,0.35285625,-0.120517372643,1.23837649519,12.8676243233,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.336,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3357847,5479.0,-18798.0,532.8165249,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.102,471.9772931,3.7021993,-0.118223026734,0.176428125,0.11761875,0.35285625,-0.118028904017,1.26344827953,12.6782081202,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.338,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3374381,5762.0,-18773.0,542.2554656,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.104,471.9789112,4.7695001,-0.115610799895,0.176428125,0.11761875,0.35285625,-0.115518456172,1.28936315984,12.5655589153,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.340,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3392454,6054.0,-18747.0,551.9945845,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.106,471.9807121,4.9029126,-0.11291549874,0.176428125,0.11761875,0.35285625,-0.112921693744,1.31357420711,12.3504474185,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.342,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3413374,6322.0,-18723.0,560.933228,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.108,471.9828006,4.969619,-0.110441729151,0.176428125,0.11761875,0.35285625,-0.110273295683,1.33733709071,12.1238154146,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.344,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3438488,6626.0,-18696.0,571.0725847,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.11,471.9853662,5.1030315,-0.107635662184,0.176428125,0.11761875,0.35285625,-0.107578836997,1.36102494657,11.8989540928,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.346,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3455315,6908.0,-18668.0,580.4781722,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.112,471.9869952,4.1691434,-0.105032665844,0.176428125,0.11761875,0.35285625,-0.104833398029,1.38421818794,11.6602647791,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.348,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3476176,7223.0,-18637.0,590.9844135,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.114,471.9890797,5.3031504,-0.102125063564,0.176428125,0.11761875,0.35285625,-0.102038622638,1.40693004882,11.4096122373,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.350,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3494164,7540.0,-18606.0,601.5573611,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.116,471.9908902,5.3031504,-0.0991990003156,0.176428125,0.11761875,0.35285625,-0.0992018966455,1.42941296378,11.1649888094,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.352,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3513548,7829.0,-18576.0,611.1964206,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.118,471.9928646,5.3698566,-0.0965313905989,0.176428125,0.11761875,0.35285625,-0.0963180138302,1.45136956575,10.9097289948,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.354,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3536125,8158.0,-18540.0,622.169606,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.12,471.9950752,5.5032692,-0.0934945615395,0.176428125,0.11761875,0.35285625,-0.0933883450426,1.47277629449,10.6447758941,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.356,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3553676,8459.0,-18507.0,632.2089033,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.122,471.996876,4.5026748,-0.0907161860117,0.176428125,0.11761875,0.35285625,-0.0904212170119,1.49386224257,10.3904429003,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.358,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.357587,8800.0,-18468.0,643.5823265,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.124,471.9990513,5.7367413,-0.0875685911411,0.176428125,0.11761875,0.35285625,-0.0874119735337,1.51435874021,10.1313104016,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.360,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3593711,9145.0,-18430.0,655.0891622,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.126,472.0008361,5.8034476,-0.0843840743611,0.176428125,0.11761875,0.35285625,-0.0843686137219,1.53451960754,9.88666246085,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
1970-01-01 00:07:52.362,1.0,0.0,-1.0,0.0,21.0,531.0,2.0,1275,425,0.11761875,0.2352375,472.3615024,9460.0,-18394.0,665.5954036,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.128,472.0029668,4.6694406,-0.0814764720537,0.176428125,0.11761875,0.35285625,-0.081284860904,1.55412039957,9.63658773397,0.999045836798,1.0,0.0266829268293,0.995592617531,1.0
