Experiment parameters :
Instruction;5. Full accuracy
Block number;4
D screen value (in mm);150.000000
D screen value (in pixels);564.705882
DC Gain;1.000000
Duration (in s);0
Screen offset (in mm);95
Tablet offset (in mm);42
Tablet start line (in dots);4156
Tablet target line (in dots);19000
Screen start line (pixels);357

Time (in s);X tablet (in dots);Y tablet (in dots);X screen (mm);Pressure;TiltX;TiltY;Distance;Stylus;Upper Button;Lower Button;Puck Left Button;Puck Right Button;Puck Wheel;Puck Wheel Up;Puck Wheel Down;Puck Extra Left;Puck Extra Right;X screen (pixels);X screen corrected (mm)
1.11516601;4058;14227;0;859;85;127;15;14;0;0;4;16;8;1;2;32;64;-3.09492049;-0.993963
1.11919701;4012;14239;-1;829;85;127;2;14;0;0;4;16;8;1;2;32;64;-4.84486645;-1.458793
1.13516901;4034;14233;-1;855;85;127;2;14;0;0;4;16;8;1;2;32;64;-4.00793577;-1.236483
1.13919201;4043;14237;-1;876;85;127;2;14;0;0;4;16;8;1;2;32;64;-3.66555504;-1.145538
1.15516901;4056;14238;-1;903;84;127;0;14;0;0;4;16;8;1;2;32;64;-3.17100509;-1.014173
1.15919201;4067;14236;0;933;84;126;14;14;0;0;4;16;8;0;2;32;64;-2.75253976;-0.903018
1.17516901;4081;14235;0;971;83;125;2;14;0;0;4;16;8;1;0;32;64;-2.21994751;-0.761549
1.17919201;4097;14239;0;1000;82;125;3;14;0;0;4;16;8;1;0;32;64;-1.61127065;-0.599869
1.19516801;4125;14238;0;1023;79;125;13;14;0;0;4;16;8;1;0;32;64;-0.54608615;-0.316929
1.21516701;4140;14240;0;1023;78;125;13;14;0;0;4;16;8;1;0;32;64;0.02454840;-0.165354
1.21919801;4150;14241;0;1023;77;125;15;14;0;0;4;16;8;1;0;32;64;0.40497144;-0.064304
1.23517101;4157;14236;0;1023;75;125;13;14;0;0;4;16;8;1;0;32;64;0.67126756;0.006430
1.23919301;4165;14238;0;1023;74;125;13;14;0;0;4;16;8;1;0;32;64;0.97560599;0.087270
1.25517001;4175;14239;0;1023;73;125;14;14;0;0;4;16;8;1;0;32;64;1.35602903;0.188320
1.25919301;4173;14236;0;1023;72;125;15;14;0;0;4;16;8;1;0;32;64;1.27994442;0.168110
1.27516901;4175;14236;0;1023;71;125;13;14;0;0;4;16;8;1;0;32;64;1.35602903;0.188320
1.27888701;4178;14236;0;1023;71;125;13;14;0;0;4;16;8;1;0;32;64;1.47015594;0.218635
1.29516801;4175;14235;0;1023;70;125;14;14;0;0;4;16;8;1;0;32;64;1.35602903;0.188320
1.29924401;4173;14233;0;1023;70;125;15;14;0;0;4;16;8;1;0;32;64;1.27994442;0.168110
1.31516601;4174;14236;0;1023;70;125;13;14;0;0;4;16;8;1;0;32;64;1.31798672;0.178215
1.31919801;4176;14235;0;1023;70;125;12;14;0;0;4;16;8;1;0;32;64;1.39407133;0.198425
1.33517101;4173;14232;0;1023;70;125;13;14;0;0;4;16;8;1;0;32;64;1.27994442;0.168110
1.33919301;4175;14236;0;1023;70;125;15;14;0;0;4;16;8;1;0;32;64;1.35602903;0.188320
1.35516901;4176;14238;0;1023;70;125;15;14;0;0;4;16;8;1;0;32;64;1.39407133;0.198425
1.35919201;4172;14233;0;1023;70;125;15;14;0;0;4;16;8;1;0;32;64;1.24190212;0.158005
1.37516901;4174;14235;0;1023;70;125;12;14;0;0;4;16;8;1;0;32;64;1.31798672;0.178215
1.37919301;4174;14237;0;1023;70;125;12;14;0;0;4;16;8;1;0;32;64;1.31798672;0.178215
1.39516801;4172;14234;0;1023;70;125;15;14;0;0;4;16;8;1;0;32;64;1.24190212;0.158005
1.41516801;4174;14241;0;1023;70;125;12;14;0;0;4;16;8;1;0;32;64;1.31798672;0.178215
1.41919901;4171;14237;0;1023;71;125;14;14;0;0;4;16;8;1;0;32;64;1.20385981;0.147900
1.42719201;4172;14237;0;1023;71;125;12;14;0;0;4;16;8;1;0;32;64;1.24190212;0.158005
1.44717001;4175;14239;0;1023;71;125;13;14;0;0;4;16;8;1;0;32;64;1.35602903;0.188320
1.45120001;4173;14239;0;1023;71;125;14;14;0;0;4;16;8;1;0;32;64;1.27994442;0.168110
1.46717201;4175;14236;0;1023;71;125;13;14;0;0;4;16;8;1;0;32;64;1.35602903;0.188320
1.47119401;4172;14238;0;1023;71;125;13;14;0;0;4;16;8;1;0;32;64;1.24190212;0.158005
1.48717101;4175;14241;0;1023;71;125;12;14;0;0;4;16;8;1;0;32;64;1.35602903;0.188320
1.49119301;4171;14238;0;1023;71;125;13;14;0;0;4;16;8;1;0;32;64;1.20385981;0.147900
1.50717101;4172;14241;0;1023;71;125;15;14;0;0;4;16;8;1;0;32;64;1.24190212;0.158005
1.51119401;4172;14243;0;1023;71;125;14;14;0;0;4;16;8;1;0;32;64;1.24190212;0.158005
1.52686301;4171;14239;0;1023;71;125;15;14;0;0;4;16;8;1;0;32;64;1.20385981;0.147900
1.53119501;4173;14238;0;1023;71;125;15;14;0;0;4;16;8;1;0;32;64;1.27994442;0.168110
1.54716901;4180;14239;0;1023;71;125;15;14;0;0;4;16;8;1;0;32;64;1.54624054;0.238845
1.55120101;4181;14236;0;1023;70;125;13;14;0;0;4;16;8;1;0;32;64;1.58428285;0.248950
1.56733501;4184;14237;0;1023;70;125;14;14;0;0;4;16;8;1;0;32;64;1.69840976;0.279265
1.57119801;4189;14239;0;1023;70;125;15;14;0;0;4;16;8;1;0;32;64;1.88862128;0.329790
1.58717301;4193;14237;0;1023;70;125;12;14;0;0;4;16;8;1;0;32;64;2.04079049;0.370210
1.59119601;4192;14235;0;1023;70;125;15;14;0;0;4;16;8;1;0;32;64;2.00274819;0.360105
1.60717201;4196;14238;0;1023;69;125;15;14;0;0;4;16;8;1;0;32;64;2.15491740;0.400525
1.61119501;4193;14238;0;1023;69;125;15;14;0;0;4;16;8;1;0;32;64;2.04079049;0.370210
1.62717101;4188;14236;0;1023;69;125;15;14;0;0;4;16;8;1;0;32;64;1.85057897;0.319685
1.63119701;4182;14239;0;1023;69;125;14;14;0;0;4;16;8;1;0;32;64;1.62232515;0.259055
1.64717001;4171;14240;0;1023;69;125;13;14;0;0;4;16;8;1;0;32;64;1.20385981;0.147900
1.66716901;4158;14241;0;1023;70;125;15;14;0;0;4;16;8;1;0;32;64;0.70930987;0.016535
1.67120101;4149;14243;0;1023;70;125;14;14;0;0;4;16;8;1;0;32;64;0.36692913;-0.074409
1.68717301;4133;14240;0;1023;71;125;14;14;0;0;4;16;8;1;0;32;64;-0.24174772;-0.236089
1.69119701;4120;14238;0;1023;72;125;13;14;0;0;4;16;8;1;0;32;64;-0.73629767;-0.367454
1.70717201;4109;14241;0;1023;73;125;12;14;0;0;4;16;8;1;0;32;64;-1.15476301;-0.478609
1.71119701;4102;14241;0;1023;74;125;13;14;0;0;4;16;8;1;0;32;64;-1.42105913;-0.549344
1.72717101;4096;14238;0;1023;75;124;12;14;0;0;4;16;8;0;0;32;64;-1.64931295;-0.609974
1.73119701;4093;14239;0;1023;76;124;13;14;0;0;4;16;8;0;0;32;64;-1.76343986;-0.640289
1.74717001;4091;14235;0;1023;77;124;15;14;0;0;4;16;8;0;0;32;64;-1.83952447;-0.660499
1.76717001;4095;14238;0;1023;78;123;12;14;0;0;0;16;8;1;2;32;64;-1.68735526;-0.620079
1.77120101;4100;14240;0;1023;78;123;13;14;0;0;0;16;8;1;2;32;64;-1.49714374;-0.569554
1.78717401;4097;14236;0;1023;78;123;15;14;0;0;0;16;8;1;2;32;64;-1.61127065;-0.599869
1.79119701;4102;14236;0;1023;78;123;14;14;0;0;0;16;8;1;2;32;64;-1.42105913;-0.549344
1.80717401;4105;14240;0;1023;78;123;13;14;0;0;0;16;8;1;2;32;64;-1.30693222;-0.519029
1.81119601;4102;14239;0;1023;78;123;15;14;0;0;0;16;8;1;2;32;64;-1.42105913;-0.549344
1.82717301;4104;14237;0;1023;78;123;12;14;0;0;0;16;8;1;2;32;64;-1.34497453;-0.529134
1.83119601;4103;14240;0;1023;78;123;13;14;0;0;0;16;8;1;2;32;64;-1.38301683;-0.539239
1.84717101;4102;14238;0;1023;78;123;14;14;0;0;0;16;8;1;2;32;64;-1.42105913;-0.549344
1.85120301;4098;14236;0;1023;78;123;14;14;0;0;0;16;8;1;2;32;64;-1.57322835;-0.589764
1.86730101;4100;14236;0;1023;78;123;12;14;0;0;0;16;8;1;2;32;64;-1.49714374;-0.569554
1.87120001;4099;14238;0;1023;78;123;14;14;0;0;0;16;8;1;2;32;64;-1.53518604;-0.579659
1.88717401;4098;14234;0;1023;78;123;15;14;0;0;0;16;8;1;2;32;64;-1.57322835;-0.589764
1.89119801;4099;14236;0;1023;78;123;2;14;0;0;0;16;8;1;2;32;64;-1.53518604;-0.579659
1.90717401;4102;14238;0;1023;78;123;14;14;0;0;0;16;8;1;2;32;64;-1.42105913;-0.549344
1.91119801;4100;14232;0;1023;77;123;15;14;0;0;0;16;8;1;2;32;64;-1.49714374;-0.569554
1.92717301;4104;14235;0;1023;77;123;15;14;0;0;0;16;8;1;2;32;64;-1.34497453;-0.529134
1.93119701;4107;14238;0;1023;77;123;15;14;0;0;0;16;8;1;2;32;64;-1.23084761;-0.498819
1.94717101;4107;14236;0;1023;77;123;15;14;0;0;0;16;8;1;2;32;64;-1.23084761;-0.498819
1.96717101;4113;14240;0;1023;77;124;12;14;0;0;4;16;8;0;0;32;64;-1.00259379;-0.438189
1.97120201;4113;14239;0;1023;77;124;13;14;0;0;4;16;8;0;0;32;64;-1.00259379;-0.438189
1.98717501;4115;14236;0;1023;77;123;14;14;0;0;0;16;8;1;2;32;64;-0.92650919;-0.417979
1.99119701;4117;14237;0;1023;77;124;15;14;0;0;4;16;8;0;0;32;64;-0.85042458;-0.397769
2.00717401;4121;14239;0;1023;77;124;14;14;0;0;4;16;8;0;0;32;64;-0.69825537;-0.357349
2.01119801;4125;14234;0;1023;76;124;13;14;0;0;4;16;8;0;0;32;64;-0.54608615;-0.316929
2.02717401;4127;14236;0;1023;76;124;13;14;0;0;4;16;8;0;0;32;64;-0.47000154;-0.296719
2.03119801;4131;14239;0;1023;76;124;15;14;0;0;4;16;8;0;0;32;64;-0.31783233;-0.256299
2.04717201;4138;14236;0;1023;75;124;12;14;0;0;4;16;8;0;0;32;64;-0.05153621;-0.185564
2.06717101;4142;14238;0;1023;74;124;12;14;0;0;4;16;8;0;0;32;64;0.10063301;-0.145144
2.07120201;4144;14236;0;1023;74;124;15;14;0;0;4;16;8;0;0;32;64;0.17671762;-0.124934
2.08717501;4142;14236;0;1023;74;124;14;14;0;0;4;16;8;0;0;32;64;0.10063301;-0.145144
2.09120101;4147;14239;0;1023;73;124;14;14;0;0;4;16;8;0;0;32;64;0.29084453;-0.094619
2.10717501;4148;14238;0;1023;73;124;12;14;0;0;4;16;8;0;0;32;64;0.32888683;-0.084514
2.11119801;4146;14234;0;1023;73;124;12;14;0;0;4;16;8;0;0;32;64;0.25280222;-0.104724
2.12717401;4148;14236;0;1023;73;124;14;14;0;0;4;16;8;0;0;32;64;0.32888683;-0.084514
2.13119901;4148;14239;0;1023;73;124;12;14;0;0;4;16;8;0;0;32;64;0.32888683;-0.084514
2.14717201;4147;14236;0;1023;73;124;12;14;0;0;4;16;8;0;0;32;64;0.29084453;-0.094619
2.16717301;4150;14239;0;1023;73;124;15;14;0;0;4;16;8;0;0;32;64;0.40497144;-0.064304
2.17120401;4147;14236;0;1023;73;124;14;14;0;0;4;16;8;0;0;32;64;0.29084453;-0.094619
2.18717601;4149;14237;0;1023;73;124;12;14;0;0;4;16;8;0;0;32;64;0.36692913;-0.074409
2.19119801;4151;14239;0;1023;73;124;13;14;0;0;4;16;8;0;0;32;64;0.44301374;-0.054199
2.20717501;4152;14236;0;1023;72;124;12;14;0;0;4;16;8;0;0;32;64;0.48105604;-0.044094
2.21120001;4152;14235;0;1023;72;124;13;14;0;0;4;16;8;0;0;32;64;0.48105604;-0.044094
2.22717501;4153;14238;0;1023;72;124;14;14;0;0;4;16;8;0;0;32;64;0.51909835;-0.033990
2.23120001;4154;14237;0;1023;72;124;13;14;0;0;4;16;8;0;0;32;64;0.55714065;-0.023885
2.24717301;4153;14236;0;1023;72;124;15;14;0;0;4;16;8;0;0;32;64;0.51909835;-0.033990
2.25119501;4154;14239;0;1023;72;124;13;14;0;0;4;16;8;0;0;32;64;0.55714065;-0.023885
2.26717301;4154;14241;0;1023;72;124;14;14;0;0;4;16;8;0;0;32;64;0.55714065;-0.023885
2.27089201;4155;14238;0;1023;72;124;12;14;0;0;4;16;8;0;0;32;64;0.59518296;-0.013780
2.28717701;4153;14235;0;1023;72;125;15;14;0;0;4;16;8;1;0;32;64;0.51909835;-0.033990
2.29119901;4155;14240;0;1023;72;125;15;14;0;0;4;16;8;1;0;32;64;0.59518296;-0.013780
2.30717801;4155;14235;0;1023;72;125;15;14;0;0;4;16;8;1;0;32;64;0.59518296;-0.013780
2.31119801;4156;14238;0;1023;72;125;14;14;0;0;4;16;8;1;0;32;64;0.63322526;-0.003675
2.32717501;4160;14238;0;1023;72;125;15;14;0;0;4;16;8;1;0;32;64;0.78539447;0.036745
2.33120201;4158;14240;0;1023;72;124;14;14;0;0;4;16;8;0;0;32;64;0.70930987;0.016535
2.34717401;4157;14237;0;1023;72;124;15;14;0;0;4;16;8;0;0;32;64;0.67126756;0.006430
2.35120101;4156;14239;0;1023;72;124;13;14;0;0;4;16;8;0;0;32;64;0.63322526;-0.003675
2.36717401;4158;14239;0;1023;72;124;12;14;0;0;4;16;8;0;0;32;64;0.70930987;0.016535
2.37121001;4153;14238;0;1023;72;124;12;14;0;0;4;16;8;0;0;32;64;0.51909835;-0.033990
2.38733601;4153;14241;0;1023;72;124;14;14;0;0;4;16;8;0;0;32;64;0.51909835;-0.033990
2.39120401;4155;14243;0;1023;72;124;12;14;0;0;4;16;8;0;0;32;64;0.59518296;-0.013780
2.40717701;4158;14238;0;1023;72;124;12;14;0;0;4;16;8;0;0;32;64;0.70930987;0.016535
2.41120301;4175;14236;0;1023;72;124;15;14;0;0;4;16;8;0;0;32;64;1.35602903;0.188320
2.42717901;4273;14243;1;1023;73;124;13;14;0;0;4;16;8;0;0;32;64;5.08417477;1.178609
2.43119901;4461;14236;3;1023;73;124;13;14;0;0;4;16;8;0;0;32;64;12.23612784;3.078346
2.44717701;4715;14236;5;1023;73;124;1;14;0;0;4;16;8;0;0;32;64;21.89887294;5.645013
2.45120201;5003;14236;8;1023;73;124;3;14;0;0;4;16;8;0;0;32;64;32.85505635;8.555249
2.46717501;5338;14236;11;1023;73;124;1;14;0;0;4;16;8;0;0;32;64;45.59922804;11.940420
2.47119601;5716;14231;15;1023;72;124;7;14;0;0;4;16;8;0;0;32;64;59.97921877;15.760105
2.48717301;6113;14235;19;1023;72;124;5;14;0;0;4;16;8;0;0;32;64;75.08201328;19.771785
2.49120801;6540;14234;24;1023;71;125;5;14;0;0;4;16;8;1;0;32;64;91.32607689;24.086614
2.50718101;6998;14232;28;1023;70;125;4;14;0;0;4;16;8;1;0;32;64;108.74945191;28.714698
2.51120101;7457;14236;33;1023;70;125;9;14;0;0;4;16;8;1;0;32;64;126.21086923;33.352887
2.52717701;7944;14243;38;1023;69;125;8;14;0;0;4;16;8;1;0;32;64;144.73747105;38.274016
2.53120201;8435;14245;43;1023;69;125;5;14;0;0;4;16;8;1;0;32;64;163.41624209;43.235564
2.54717601;8941;14248;48;1023;68;125;9;14;0;0;4;16;8;1;0;32;64;182.66564768;48.348688
2.55120201;9426;14249;53;1023;68;125;9;14;0;0;4;16;8;1;0;32;64;201.11616489;53.249606
2.56717701;9915;14249;58;1023;68;125;7;14;0;0;4;16;8;1;0;32;64;219.71885132;58.190945
2.57120301;10394;14251;63;1023;68;125;8;14;0;0;4;16;8;1;0;32;64;237.94111471;63.031234
2.58717501;10875;14253;67;1023;68;125;11;14;0;0;4;16;8;1;0;32;64;256.23946271;67.891732
2.59121001;11345;14257;72;1023;67;125;8;14;0;0;4;16;8;1;0;32;64;274.11934538;72.641076
2.59920101;11814;14257;77;1023;67;125;11;14;0;0;4;16;8;1;0;32;64;291.96118573;77.380315
2.61917601;12288;14261;82;1023;67;125;11;14;0;0;4;16;8;1;0;32;64;309.99323761;82.170079
2.62319701;12759;14263;86;1023;67;125;11;14;0;0;4;16;8;1;0;32;64;327.91116258;86.929528
2.62720901;13215;14263;91;1023;66;125;11;14;0;0;4;16;8;1;0;32;64;345.25845299;91.537402
2.64717801;13623;14265;95;1023;66;126;11;14;0;0;4;16;8;0;2;32;64;360.77971283;95.660236
2.65120401;14019;14269;99;1023;65;126;9;14;0;0;4;16;8;0;2;32;64;375.84446503;99.661811
2.65920801;14371;14269;103;1023;65;126;8;14;0;0;4;16;8;0;2;32;64;389.23535587;103.218766
2.67917701;14698;14270;106;1023;65;126;11;14;0;0;4;16;8;0;2;32;64;401.67518913;106.523097
2.68320301;15002;14272;109;1023;65;126;8;14;0;0;4;16;8;0;2;32;64;413.24004941;109.595013
2.69917701;15282;14272;112;1023;64;126;7;14;0;0;4;16;8;0;2;32;64;423.89189440;112.424409
2.70320201;15542;14270;115;1023;64;126;11;14;0;0;4;16;8;0;2;32;64;433.78289331;115.051706
2.71917801;15791;14274;117;1023;64;126;8;14;0;0;4;16;8;0;2;32;64;443.25542690;117.567848
2.72320101;16014;14272;119;1023;64;126;7;14;0;0;4;16;8;0;2;32;64;451.73886058;119.821260
2.73917701;16214;14269;121;1023;64;126;9;14;0;0;4;16;8;0;2;32;64;459.34732129;121.842257
2.74320601;16387;14272;123;1023;64;126;10;14;0;0;4;16;8;0;2;32;64;465.92863980;123.590420
2.75930301;16551;14274;125;1023;64;126;7;14;0;0;4;16;8;0;2;32;64;472.16757758;125.247638
2.76320401;16699;14272;126;1023;64;126;7;14;0;0;4;16;8;0;2;32;64;477.79783851;126.743176
2.77917801;16850;14273;128;1023;64;126;11;14;0;0;4;16;8;0;2;32;64;483.54222634;128.269029
2.78320301;16996;14276;129;1023;64;126;8;14;0;0;4;16;8;0;2;32;64;489.09640266;129.744357
2.79917801;17134;14273;131;1023;64;126;6;14;0;0;4;16;8;0;2;32;64;494.34624054;131.138845
2.80320301;17267;14272;132;1023;64;126;8;14;0;0;4;16;8;0;2;32;64;499.40586691;132.482808
2.81917701;17377;14275;133;1023;64;126;10;14;0;0;4;16;8;0;2;32;64;503.59052030;133.594357
2.82319501;17467;14274;134;1023;64;126;7;14;0;0;4;16;8;0;2;32;64;507.01432762;134.503806
2.83917601;17535;14273;135;1023;64;126;10;14;0;0;4;16;8;0;2;32;64;509.60120426;135.190945
2.84320801;17595;14274;135;1023;64;126;8;14;0;0;4;16;8;0;2;32;64;511.88374247;135.797244
2.85932701;17646;14275;136;1023;64;126;8;14;0;0;4;16;8;0;2;32;64;513.82389995;136.312598
2.86320401;17690;14273;136;1023;64;126;10;14;0;0;4;16;8;0;2;32;64;515.49776131;136.757218
2.87917901;17729;14273;137;1023;64;126;9;14;0;0;4;16;8;0;2;32;64;516.98141115;137.151312
2.88320201;17774;14275;137;1023;64;126;8;14;0;0;4;16;8;0;2;32;64;518.69331481;137.606037
2.89917901;17808;14270;137;1023;64;126;11;14;0;0;4;16;8;0;2;32;64;519.98675313;137.949606
2.90320101;17842;14272;138;1023;64;126;11;14;0;0;4;16;8;0;2;32;64;521.28019145;138.293176
2.91917801;17865;14275;138;1023;64;126;11;14;0;0;4;16;8;0;2;32;64;522.15516443;138.525591
2.92320101;17884;14272;138;1023;64;126;8;14;0;0;4;16;8;0;2;32;64;522.87796820;138.717585
2.93917601;17924;14273;139;1023;64;126;9;14;0;0;4;16;8;0;2;32;64;524.39966034;139.121785
2.95917601;17947;14275;139;1023;63;126;10;14;0;0;4;16;8;0;2;32;64;525.27463332;139.354199
2.96320801;17971;14268;139;1023;63;126;11;14;0;0;4;16;8;0;2;32;64;526.18764860;139.596719
2.97918001;18006;14272;139;1023;63;126;8;14;0;0;4;16;8;0;2;32;64;527.51912923;139.950394
2.98320401;18044;14273;140;1023;63;126;8;14;0;0;4;16;8;0;2;32;64;528.96473676;140.334383
2.99918101;18072;14267;140;1023;63;126;11;14;0;0;4;16;8;0;2;32;64;530.02992126;140.617323
3.00320301;18103;14270;140;1023;63;126;9;14;0;0;4;16;8;0;2;32;64;531.20923267;140.930577
3.01918001;18125;14272;141;1023;63;126;9;14;0;0;4;16;8;0;2;32;64;532.04616335;141.152887
3.02320201;18154;14268;141;1023;62;126;9;14;0;0;4;16;8;0;2;32;64;533.14939015;141.445932
3.03917801;18244;14272;142;1023;62;126;11;14;0;0;4;16;8;0;2;32;64;536.57319747;142.355381
3.05917701;18286;14270;142;1023;61;126;8;14;0;0;4;16;8;0;2;32;64;538.17097422;142.779790
3.06320801;18323;14272;143;1023;61;126;10;14;0;0;4;16;8;0;2;32;64;539.57853945;143.153675
3.07918201;18366;14274;143;1023;61;126;9;14;0;0;4;16;8;0;2;32;64;541.21435850;143.588189
