Experiment parameters :
Instruction;5. Full accuracy
Block number;1
D screen value (in mm);150.000000
D screen value (in pixels);564.705882
DC Gain;1.000000
Duration (in s);0
Screen offset (in mm);95
Tablet offset (in mm);42
Tablet start line (in dots);4156
Tablet target line (in dots);19000
Screen start line (pixels);357

Time (in s);X tablet (in dots);Y tablet (in dots);X screen (mm);Pressure;TiltX;TiltY;Distance;Stylus;Upper Button;Lower Button;Puck Left Button;Puck Right Button;Puck Wheel;Puck Wheel Up;Puck Wheel Down;Puck Extra Left;Puck Extra Right;X screen (pixels);X screen corrected (mm)
1.05511607;4054;14204;-1;488;93;122;5;14;0;0;0;16;8;0;2;32;64;-3.24708970;-1.034383
1.07109107;3996;14207;-1;593;92;122;6;14;0;0;0;16;8;0;2;32;64;-5.45354331;-1.620472
1.07511507;3984;14210;-1;660;92;121;7;14;0;0;0;16;8;1;0;32;64;-5.91005095;-1.741732
1.09109107;4007;14211;-1;763;90;120;4;14;0;0;0;16;8;0;0;32;64;-5.03507797;-1.509318
1.11109007;4009;14210;-1;811;90;119;4;14;0;0;4;16;0;1;2;32;64;-4.95899336;-1.489108
1.11512007;4015;14209;-1;858;89;119;6;14;0;0;4;16;0;1;2;32;64;-4.73073954;-1.428478
1.13109207;4025;14214;-1;902;89;118;7;14;0;0;4;16;0;0;2;32;64;-4.35031650;-1.327428
1.13511607;4032;14213;-1;942;88;118;5;14;0;0;4;16;0;0;2;32;64;-4.08402038;-1.256693
1.15109307;4040;14215;-1;977;88;118;7;14;0;0;4;16;0;0;2;32;64;-3.77968195;-1.175853
1.15511607;4051;14219;-1;1001;87;117;5;14;0;0;4;16;0;1;0;32;64;-3.36121661;-1.064698
1.17109307;4062;14220;0;1017;86;117;7;14;0;0;4;16;0;1;0;32;64;-2.94275127;-0.953543
1.17511607;4071;14221;0;1023;85;117;6;14;0;0;4;16;0;1;0;32;64;-2.60037054;-0.862598
1.19109107;4081;14225;0;1023;84;116;0;14;0;0;4;16;0;0;0;32;64;-2.21994751;-0.761549
1.19511207;4090;14228;0;1023;83;116;6;14;0;0;4;16;0;0;0;32;64;-1.87756677;-0.670604
1.21109107;4099;14231;0;1023;82;115;4;14;0;0;0;16;0;1;2;32;64;-1.53518604;-0.579659
1.21512207;4109;14237;0;1023;81;115;4;14;0;0;0;16;0;1;2;32;64;-1.15476301;-0.478609
1.23109407;4119;14246;0;1023;80;114;7;14;0;0;0;16;0;0;2;32;64;-0.77433997;-0.377559
1.23511607;4122;14250;0;1023;79;114;5;14;0;0;0;16;0;0;2;32;64;-0.66021306;-0.347244
1.25109307;4128;14260;0;1023;78;113;5;14;0;0;0;16;0;1;0;32;64;-0.43195924;-0.286614
1.25511507;4138;14269;0;1023;77;112;7;14;0;0;0;16;0;0;0;32;64;-0.05153621;-0.185564
1.27109307;4138;14270;0;1023;76;112;5;14;0;0;0;16;0;0;0;32;64;-0.05153621;-0.185564
